Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Chris Mazza","MIA","AA",27,146.2,0.2872807,1.794117647,0.166666666,0.535087719,0.298245614,0.19117647,0.051470588,0.48491379,0.24137931,0.2737069,0.10422406,772,1406,2178,"14151"
"Luke Bard","MIN","AA",26,52.1,0.38016529,0.803921568,0.245901639,0.336065573,0.418032786,0.352941176,0.078431372,0.488,0.28,0.232,0.15274725,312,598,910,"14288"
"Joel Payamps","ARI","AA",23,92.1,0.29738562,0.93283582,0.167202572,0.40192926,0.430868167,0.171641791,0.097014925,0.44339623,0.27358491,0.28301887,0.09019886,471,937,1408,"14332"
"Williams Jerez","BOS","AA",25,51.1,0.32413793,1.375,0.208333333,0.458333333,0.333333333,0.1875,0.0625,0.40540541,0.22972973,0.36486486,0.12071006,291,554,845,"14338"
"Caleb Frare","NYY","AA",23,33.2,0.25373134,1.391304347,0.19117647,0.470588235,0.338235294,0.260869565,0.086956521,0.44927536,0.2173913,0.33333333,0.13270142,259,374,633,"14353"
"Yohander Mendez","TEX","AA",22,137.2,0.25561798,1.3,0.200534759,0.451871657,0.347593582,0.153846153,0.176923076,0.46437995,0.29551451,0.24010554,0.11413307,744,1315,2059,"14391"
"Robinson Leyer","CHW","AA",24,58.1,0.30322581,1.075471698,0.281045751,0.372549019,0.346405228,0.245283018,0.037735849,0.44936709,0.25949367,0.29113924,0.12937743,397,631,1028,"14399"
"Yunior Marte","KCR","AA",22,36,0.29166667,0.76744186,0.224489795,0.336734693,0.43877551,0.302325581,0.116279069,0.45,0.27,0.28,0.12974684,272,360,632,"14416"
"Matt Ramsey","MIL","AA",27,44.1,0.33628319,1.093023255,0.203539823,0.415929203,0.380530973,0.209302325,0.093023255,0.42735043,0.25641026,0.31623932,0.11711712,281,496,777,"14460"
"Daniel Camarena","NYY","AA",24,82.2,0.30215827,1.260869565,0.238095238,0.424908424,0.336996336,0.206521739,0.054347826,0.50176678,0.24028269,0.25795053,0.10087371,431,828,1259,"14467"
"Randy Rosario","MIN","AA",23,57.1,0.31176471,1.913043478,0.225433526,0.50867052,0.265895953,0.260869565,0.086956521,0.44252874,0.26436782,0.29310345,0.11136364,337,543,880,"14508"
"Dereck Rodriguez","MIN","AA",25,75.1,0.29411765,1.046511627,0.217777777,0.4,0.382222222,0.290697674,0.104651162,0.44635193,0.22317597,0.3304721,0.09803922,417,807,1224,"14509"
"Thyago Vieira","SEA","AA",24,36.1,0.29292929,1.483870967,0.206185567,0.474226804,0.319587628,0.225806451,0.032258064,0.44444444,0.26262626,0.29292929,0.11551724,218,362,580,"14510"
"Jorge Lopez","MIL","AA",24,103.2,0.30141844,1.607142857,0.220640569,0.480427046,0.298932384,0.19047619,0.083333333,0.4567474,0.23875433,0.30449827,0.11896349,639,1059,1698,"14527"
"Felix Jorge","MIN","AA",23,134.2,0.31642512,1.794871794,0.217703349,0.502392344,0.279904306,0.179487179,0.094017094,0.48,0.25411765,0.26588235,0.11343284,661,1349,2010,"14532"
"Konner Wade","COL","AA",25,109.1,0.30473373,1.773584905,0.150289017,0.543352601,0.306358381,0.16981132,0.141509433,0.4957265,0.21652422,0.28774929,0.10526316,554,1061,1615,"14655"
"Duane Underwood Jr.","CHC","AA",22,138,0.28192771,1.130434782,0.181384248,0.434367541,0.38424821,0.223602484,0.080745341,0.43457944,0.21028037,0.35514019,0.09466128,846,1383,2229,"14677"
"Severino Gonzalez","MIA","AA",24,61,0.26315789,0.91566265,0.176165803,0.393782383,0.430051813,0.180722891,0.108433734,0.53535354,0.25252525,0.21212121,0.08938547,291,604,895,"14697"
"Ty Buttrey","BOS","AA",24,46,0.33928571,1.606060606,0.218181818,0.481818181,0.3,0.272727272,0.03030303,0.46017699,0.18584071,0.3539823,0.13745271,290,503,793,"14719"
"Jose Manuel Fernandez","TOR","AA",24,46.1,0.35294118,0.714285714,0.217391304,0.326086956,0.456521739,0.253968253,0.063492063,0.36428571,0.28571429,0.35,0.12485939,336,553,889,"14733"
"Wes Parsons","ATL","AA",24,103,0.27857143,1.935064935,0.178181818,0.541818181,0.28,0.233766233,0.064935064,0.44210526,0.20350877,0.35438596,0.10137972,618,1049,1667,"14764"
"Ryan Eades","MIN","AA",25,79.1,0.24454148,0.742574257,0.217777777,0.333333333,0.448888888,0.247524752,0.02970297,0.3982684,0.2987013,0.3030303,0.08333333,437,823,1260,"14808"
"Taylor Williams","MIL","AA",25,46.2,0.33898305,1.292682926,0.182608695,0.460869565,0.356521739,0.121951219,0.048780487,0.35833333,0.28333333,0.35833333,0.13663845,320,507,827,"14899"
"Scott Barlow","LAD","AA",24,107.1,0.2107438,1.05050505,0.164609053,0.427983539,0.407407407,0.282828282,0.09090909,0.48605578,0.2310757,0.28286853,0.12202381,623,1057,1680,"14993"
"Jairo Labourt","DET","AA",23,30.2,0.27777778,1.23076923,0.194444444,0.444444444,0.361111111,0.23076923,0.115384615,0.47297297,0.24324324,0.28378378,0.148,182,318,500,"14996"
"Yacksel Rios","PHI","AA",24,38,0.23529412,0.918918918,0.174418604,0.395348837,0.430232558,0.108108108,0.054054054,0.42045455,0.26136364,0.31818182,0.15436242,213,383,596,"15007"
"Kyle Finnegan","OAK","AA",25,36.2,0.31372549,2.307692307,0.18095238,0.571428571,0.247619047,0.307692307,0.153846153,0.38679245,0.23584906,0.37735849,0.11383538,203,368,571,"15009"
"Victor Alcantara","DET","AA",24,54.2,0.3125,2.515151515,0.177304964,0.588652482,0.234042553,0.242424242,0.03030303,0.56944444,0.17361111,0.25694444,0.12823397,356,533,889,"15028"
"Tim Mayza","TOR","AA",25,33.1,0.3253012,1.09090909,0.206896551,0.413793103,0.379310344,0.181818181,0.151515151,0.37931034,0.26436782,0.35632184,0.13021703,221,378,599,"15042"
"Lou Trivino","OAK","AA",25,33.1,0.33333333,2.888888888,0.239130434,0.565217391,0.195652173,0.222222222,0,0.45652174,0.18478261,0.35869565,0.13740458,181,343,524,"15043"
"Austin Voth","WSN","AA",25,54.1,0.31976744,1.309090909,0.261627906,0.418604651,0.319767441,0.181818181,0.145454545,0.46111111,0.27222222,0.26666667,0.09706546,323,563,886,"15047"
"Yency Almonte","COL","AA",23,76.1,0.26732673,1.141025641,0.169154228,0.442786069,0.388059701,0.166666666,0.051282051,0.47087379,0.23786408,0.29126214,0.12396007,451,751,1202,"15068"
"Kyle McGowin","WSN","AA",25,42.2,0.34586466,1.183673469,0.251748251,0.405594405,0.342657342,0.183673469,0.244897959,0.47586207,0.25517241,0.26896552,0.1260274,282,448,730,"15071"
"Hunter Wood","TBR","AA",23,70,0.31937173,0.886075949,0.227979274,0.3626943,0.409326424,0.278481012,0.088607594,0.43718593,0.26633166,0.29648241,0.10282075,411,688,1099,"15091"
"Collin Wiles","TEX","AA",23,150,0.32291667,0.951351351,0.266260162,0.357723577,0.37601626,0.248648648,0.118918918,0.4055666,0.26043738,0.33399602,0.08243579,854,1560,2414,"15106"
"Drew Anderson","PHI","AA",23,107.2,0.22742475,0.785714285,0.177631578,0.361842105,0.460526315,0.25,0.092857142,0.46302251,0.24115756,0.29581994,0.08921283,646,1069,1715,"15130"
"Jake Newberry","KCR","AA",22,50.2,0.26751592,0.950819672,0.246835443,0.367088607,0.386075949,0.213114754,0.049180327,0.45962733,0.26086957,0.27950311,0.09756098,301,478,779,"15136"
"Ashton Goudeau","KCR","AA",24,57,0.36597938,1.241935483,0.287179487,0.394871794,0.317948717,0.209677419,0.112903225,0.34825871,0.28855721,0.36318408,0.08203531,341,622,963,"15139"
"Luiz Gohara","ATL","AA",20,52,0.29850746,1.260869565,0.2,0.446153846,0.353846153,0.282608695,0.04347826,0.39259259,0.24444444,0.36296296,0.12372304,315,566,881,"15166"
"Layne Somsen","LAD","AA",28,30.1,0.33695652,2.578947368,0.227272727,0.556818181,0.21590909,0.157894736,0,0.42857143,0.36263736,0.20879121,0.12162162,196,322,518,"15301"
"Kyle Lloyd","SDP","AA",26,89.2,0.304,1.576923076,0.189516129,0.495967741,0.314516129,0.153846153,0.025641025,0.52964427,0.256917,0.21343874,0.15568862,451,885,1336,"15378"
"Stephen Gonsalves","MIN","AA",22,87.1,0.27027027,0.707547169,0.191964285,0.334821428,0.473214285,0.311320754,0.066037735,0.3826087,0.29565217,0.32173913,0.13805436,504,894,1398,"15492"
"Kohl Stewart","MIN","AA",22,77,0.29565217,1.75409836,0.263157894,0.469298245,0.267543859,0.213114754,0.06557377,0.41201717,0.27467811,0.31330472,0.07864302,510,787,1297,"15502"
"Jen-Ho Tseng","CHC","AA",22,90.1,0.28125,0.892857142,0.16535433,0.393700787,0.440944881,0.214285714,0.0625,0.49618321,0.25572519,0.2480916,0.14109986,504,878,1382,"15524"
"Eric Yardley","SDP","AA",26,61.1,0.28248588,4.259259259,0.159763313,0.680473372,0.159763313,0.259259259,0.074074074,0.40449438,0.2247191,0.37078652,0.10211268,267,585,852,"15538"
"Ariel Hernandez","CIN","AA",25,33,0.25352113,1.192307692,0.185714285,0.442857142,0.371428571,0.192307692,0,0.35211268,0.38028169,0.26760563,0.09398496,225,307,532,"15603"
"Phillips Valdez","WSN","AA",25,43,0.28346457,1.621621621,0.217741935,0.483870967,0.298387096,0.162162162,0.027027027,0.3828125,0.28125,0.3359375,0.09133127,242,404,646,"15605"
"Dan Slania","SFG","AA",25,80.1,0.304,0.950495049,0.199186991,0.390243902,0.410569105,0.158415841,0.04950495,0.39920949,0.27272727,0.32806324,0.10182119,423,785,1208,"15639"
"Yefry Ramirez","BAL","AA",23,124.1,0.27522936,0.726114649,0.198224852,0.337278106,0.464497041,0.184713375,0.095541401,0.36842105,0.31871345,0.3128655,0.11897881,829,1247,2076,"15655"
"Ronald Herrera","NYY","AA",22,56,0.20915033,1.411764705,0.174496644,0.483221476,0.342281879,0.31372549,0.039215686,0.50322581,0.15483871,0.34193548,0.10654685,266,513,779,"15688"
"Luis Castillo","CIN","AA",24,80.1,0.29302326,1.051282051,0.238095238,0.39047619,0.371428571,0.217948717,0.064102564,0.39449541,0.2293578,0.37614679,0.15273312,406,838,1244,"15689"
"Jimmy Cordero","WSN","AA",25,51.1,0.28846154,1.625,0.176470588,0.509803921,0.31372549,0.229166666,0.145833333,0.35185185,0.32098765,0.32716049,0.10043668,387,529,916,"15690"
"Brad Keller","ARI","AA",21,130.2,0.33919598,1.523076923,0.175879396,0.497487437,0.326633165,0.123076923,0.053846153,0.38765432,0.25925926,0.35308642,0.09268293,846,1409,2255,"15734"
"Zack Littell","MIN","AA",21,85.2,0.28820961,1.772727272,0.186666666,0.52,0.293333333,0.151515151,0.06060606,0.4248927,0.21459227,0.36051502,0.10427607,472,861,1333,"15823"
"Kent Emanuel","HOU","AA",25,74.1,0.38095238,2.301886792,0.252136752,0.521367521,0.226495726,0.207547169,0.132075471,0.37916667,0.27916667,0.34166667,0.0962706,381,772,1153,"15849"
"Fernando Romero","MIN","AA",22,125,0.32786885,2.021505376,0.219444444,0.522222222,0.258333333,0.193548387,0.043010752,0.42972973,0.20810811,0.36216216,0.11944719,710,1316,2026,"15885"
"Victor Arano","PHI","AA",22,38.2,0.2962963,0.846153846,0.150442477,0.38938053,0.460176991,0.25,0.134615384,0.54782609,0.19130435,0.26086957,0.1414791,215,407,622,"15915"
"Keury Mella","CIN","AA",23,134,0.29950495,1.504,0.23095823,0.461916461,0.307125307,0.264,0.112,0.46024096,0.24337349,0.29638554,0.09619687,811,1424,2235,"15964"
"Brady Feigl","TEX","AA",26,34.2,0.37719298,2,0.236363636,0.509090909,0.254545454,0.178571428,0.107142857,0.41880342,0.26495726,0.31623932,0.06369427,211,417,628,"15968"
"Akeem Bostick","HOU","AA",22,80.1,0.34220532,1.34090909,0.222641509,0.445283018,0.332075471,0.272727272,0.079545454,0.44280443,0.23247232,0.32472325,0.08809135,430,796,1226,"15979"
"Cy Sneed","HOU","AA",24,97,0.34539474,1.336448598,0.193548387,0.461290322,0.34516129,0.224299065,0.112149532,0.42405063,0.25316456,0.32278481,0.09571162,596,1013,1609,"16106"
"Chris Ellis","STL","AA",24,99,0.32155477,1.056603773,0.243055555,0.388888888,0.368055555,0.273584905,0.066037735,0.46712803,0.20415225,0.32871972,0.10618893,554,981,1535,"16125"
"David Hess","BAL","AA",23,154.1,0.26888889,0.69458128,0.250544662,0.307189542,0.442265795,0.236453201,0.078817733,0.3583691,0.30472103,0.33690987,0.0899105,877,1581,2458,"16130"
"Justin Shafer","TOR","AA",24,58,0.24375,1.410714285,0.15625,0.49375,0.35,0.196428571,0.107142857,0.51497006,0.22155689,0.26347305,0.11406423,360,543,903,"16132"
"Brandon Leibrandt","PHI","AA",24,72.2,0.33640553,1.408450704,0.219178082,0.456621004,0.324200913,0.239436619,0.056338028,0.42986425,0.19004525,0.3800905,0.09327731,426,764,1190,"16135"
"Jace Fry","CHW","AA",23,45.1,0.30701754,3.09090909,0.217391304,0.591304347,0.191304347,0.181818181,0.045454545,0.3826087,0.26956522,0.34782609,0.1209564,282,429,711,"16159"
"Max Povse","SEA","AA",23,39,0.28947368,1.2,0.228070175,0.421052631,0.350877192,0.325,0.025,0.37068966,0.24137931,0.38793103,0.10152284,221,370,591,"16165"
"Justin Anderson","LAA","AA",24,58.2,0.26630435,1.553571428,0.222826086,0.472826086,0.304347826,0.285714285,0.125,0.42631579,0.2,0.37368421,0.08019802,378,632,1010,"16201"
"Brett Graves","OAK","AA",24,31.2,0.43518519,2.636363636,0.252336448,0.542056074,0.205607476,0.136363636,0.045454545,0.47706422,0.18348624,0.33944954,0.11574953,193,334,527,"16218"
"Aaron Bummer","CHW","AA",23,33,0.31764706,2.611111111,0.235294117,0.552941176,0.211764705,0.222222222,0.111111111,0.41573034,0.23595506,0.34831461,0.09943715,212,321,533,"16258"
"Sam Howard","COL","AA",24,46.1,0.208,0.844827586,0.157480314,0.385826771,0.456692913,0.224137931,0.086206896,0.46153846,0.23846154,0.3,0.12893983,234,464,698,"16265"
"A.J. Ladwig","DET","AA",24,106.1,0.33711048,1.044776119,0.247252747,0.384615384,0.368131868,0.186567164,0.119402985,0.44715447,0.22493225,0.32791328,0.08069164,573,1162,1735,"16266"
"John Means","BAL","AA",24,142.1,0.32199546,0.920454545,0.238738738,0.364864864,0.396396396,0.306818181,0.09090909,0.43137255,0.24183007,0.32679739,0.0945674,919,1566,2485,"16269"
"Austen Williams","WSN","AA",24,46,0.38607595,1.404255319,0.289308176,0.415094339,0.295597484,0.063829787,0.127659574,0.41212121,0.27878788,0.30909091,0.08474576,272,495,767,"16309"
"Alex McRae","PIT","AA",24,149.2,0.32525253,1.819548872,0.236252545,0.49287169,0.270875763,0.218045112,0.067669172,0.46015936,0.23306773,0.30677291,0.08322087,783,1440,2223,"16317"
"Gabriel Moya","ARI","AA",22,58.1,0.24561404,0.93877551,0.144144144,0.414414414,0.441441441,0.367346938,0.040816326,0.52586207,0.19827586,0.27586207,0.14189189,292,596,888,"16348"
"Ryan Borucki","TOR","AA",23,46.1,0.23577236,1.609756097,0.093220338,0.559322033,0.347457627,0.170731707,0.048780487,0.4488189,0.21259843,0.33858268,0.1163522,219,417,636,"16350"
"Tyler Mahle","CIN","AA",22,85,0.24528302,1.011627906,0.191588785,0.406542056,0.401869158,0.186046511,0.058139534,0.37327189,0.26728111,0.359447,0.1121643,435,831,1266,"16358"
"Ryan Castellani","COL","AA",21,157.1,0.30947368,1.275862068,0.180124223,0.459627329,0.360248447,0.235632183,0.091954022,0.42362525,0.2688391,0.30753564,0.10095012,901,1625,2526,"16377"
"Brad Wieck","SDP","AA",25,30.2,0.33333333,2.357142857,0.189655172,0.568965517,0.24137931,0.214285714,0.071428571,0.39344262,0.16393443,0.44262295,0.16300366,188,358,546,"16390"
"Foster Griffin","KCR","AA",21,104.2,0.31089744,1.346153846,0.225396825,0.444444444,0.33015873,0.211538461,0.10576923,0.42105263,0.27244582,0.30650155,0.0855181,582,1020,1602,"16432"
"Conner Greene","TOR","AA",22,132.2,0.31529412,1.855932203,0.197619047,0.521428571,0.28095238,0.288135593,0.059322033,0.42923434,0.22737819,0.34338747,0.07925509,926,1383,2309,"16455"
"Nick Gardewine","TEX","AA",23,36.2,0.38823529,1.444444444,0.24137931,0.448275862,0.310344827,0.333333333,0.074074074,0.36781609,0.31034483,0.32183908,0.17703349,200,427,627,"16513"
"Austin Gomber","STL","AA",23,143,0.26329787,1.026845637,0.21148825,0.399477806,0.389033942,0.302013422,0.114093959,0.42239186,0.25699746,0.32061069,0.125,774,1466,2240,"16561"
"Kyle Bird","TBR","AA",24,71.1,0.31472081,1.238095238,0.237837837,0.421621621,0.34054054,0.285714285,0.031746031,0.36,0.27,0.37,0.12151215,429,682,1111,"16618"
"Ryan Thompson","HOU","AA",25,59,0.32183908,2.09090909,0.209302325,0.53488372,0.255813953,0.227272727,0.068181818,0.42937853,0.2259887,0.34463277,0.11797753,296,594,890,"16647"
"Zac Curtis","SEA","AA",24,51.1,0.3030303,1.037735849,0.187969924,0.413533834,0.39849624,0.283018867,0.056603773,0.36296296,0.3037037,0.33333333,0.13028169,291,561,852,"16684"
"Dean Deetz","HOU","AA",23,39.2,0.25263158,1.138888888,0.180851063,0.436170212,0.382978723,0.222222222,0.083333333,0.43877551,0.16326531,0.39795918,0.1208981,214,365,579,"16687"
"Julian Merryweather","CLE","AA",25,50.2,0.25373134,1.477272727,0.180451127,0.488721804,0.330827067,0.227272727,0.068181818,0.44525547,0.24817518,0.30656934,0.11267606,258,523,781,"16703"
"Artie Lewicki","DET","AA",25,110,0.30177515,1.168067226,0.222891566,0.418674698,0.358433734,0.268907563,0.042016806,0.35568513,0.2303207,0.41399417,0.09270774,583,1186,1769,"16731"
"Montana DuRapau","PIT","AA",25,36.1,0.29166667,0.87804878,0.180851063,0.382978723,0.436170212,0.31707317,0,0.46875,0.19791667,0.33333333,0.13675214,213,372,585,"16768"
"Josh James","HOU","AA",24,76,0.33766234,1.857142857,0.2,0.52,0.28,0.222222222,0.015873015,0.37931034,0.21551724,0.40517241,0.09561129,456,820,1276,"16794"
"Tim Hill","KCR","AA",27,69,0.3718593,3.305555555,0.205128205,0.61025641,0.184615384,0.277777777,0.055555555,0.25373134,0.2238806,0.52238806,0.09472744,372,747,1119,"16814"
"Brennan Bernardino","CIN","AA",25,40.1,0.33333333,1.617647058,0.205357142,0.491071428,0.303571428,0.147058823,0.147058823,0.41880342,0.24786325,0.33333333,0.09356725,256,428,684,"16835"
"Cam Hill","CLE","AA",23,62.1,0.26666667,0.986486486,0.192307692,0.401098901,0.406593406,0.202702702,0.094594594,0.39784946,0.27956989,0.32258065,0.08924485,296,578,874,"16840"
"Reed Garrett","TEX","AA",24,68.2,0.32417582,1.803571428,0.169312169,0.534391534,0.296296296,0.178571428,0.178571428,0.390625,0.31770833,0.29166667,0.10619469,414,716,1130,"16866"
"Greg Mahle","LAA","AA",24,44,0.24786325,1.04347826,0.175438596,0.421052631,0.403508771,0.304347826,0.04347826,0.40677966,0.24576271,0.34745763,0.10350076,228,429,657,"16877"
"Aaron Wilkerson","MIL","AA",28,142.1,0.28455285,0.789473684,0.179624664,0.361930294,0.45844504,0.192982456,0.070175438,0.39895013,0.30446194,0.29658793,0.10774106,763,1446,2209,"16904"
"Touki Toussaint","ATL","AA",21,39.2,0.2755102,0.897435897,0.237113402,0.360824742,0.402061855,0.23076923,0.076923076,0.43564356,0.30693069,0.25742574,0.12989045,257,382,639,"16929"
"Luis Ortiz","MIL","AA",21,94.1,0.25769231,0.780487804,0.185873605,0.356877323,0.45724907,0.186991869,0.097560975,0.31617647,0.30147059,0.38235294,0.09616634,589,950,1539,"16942"
"Grant Holmes","OAK","AA",21,148.1,0.32762836,1.360294117,0.22276029,0.447941888,0.32929782,0.19117647,0.110294117,0.47306792,0.22482436,0.30210773,0.11971536,903,1486,2389,"16944"
"Jake Jewell","LAA","AA",24,124.2,0.31043257,2.027522935,0.166666666,0.558080808,0.275252525,0.174311926,0.128440366,0.4480198,0.2450495,0.30693069,0.082762,770,1272,2042,"16958"
"Tanner Banks","CHW","AA",25,55.1,0.35978836,1.358208955,0.177083333,0.473958333,0.348958333,0.179104477,0.119402985,0.37688442,0.31155779,0.31155779,0.07871397,298,604,902,"16990"
"Ariel Jurado","TEX","AA",21,157,0.33463035,2.029411764,0.216730038,0.524714828,0.258555133,0.213235294,0.117647058,0.51600753,0.24105461,0.24293785,0.07853618,842,1590,2432,"17030"
"Sean Reid-Foley","TOR","AA",21,132.2,0.31782946,0.981707317,0.185463659,0.403508771,0.411027568,0.134146341,0.134146341,0.42195122,0.25853659,0.3195122,0.10566893,771,1434,2205,"17034"
"Domingo Acevedo","NYY","AA",23,79.1,0.28217822,0.835164835,0.200956937,0.363636363,0.435406698,0.252747252,0.087912087,0.49047619,0.18571429,0.32380952,0.12745937,380,789,1169,"17092"
"Austin Davis","PHI","AA",24,47,0.328125,1.204545454,0.236220472,0.417322834,0.346456692,0.25,0.068181818,0.43939394,0.22727273,0.33333333,0.11538462,313,493,806,"17117"
