"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","R","HR","RBI","SB","BB%","K%","ISO","AVG","OBP","SLG","OPS","DRC+","DRB","DRP","WARP"
66594,572191,"Michael A. Taylor",31,2022,"KC",123,456,414,49,9,43,4,7.7,23.9,0.104,0.254,0.313,0.357,0.67,107,,3.8,2.7
67084,592663,"J.T. Realmuto",31,2022,"PHI",139,562,504,75,22,84,21,7.3,21.2,0.202,0.276,0.342,0.478,0.82,118,,11.1,5
68192,596847,"Ji Man Choi",31,2022,"TB",113,419,356,36,11,52,0,13.8,29.4,0.154,0.233,0.341,0.388,0.729,104,,-0.1,1
69538,605253,"Terrance Gore",31,2022,"NYM",8,8,7,1,0,0,3,0,37.5,0,0.143,0.143,0.143,0.286,75,,0,0
70262,543939,"Kolten Wong",31,2022,"MIL",133,497,430,65,15,47,17,9.3,17.7,0.179,0.251,0.339,0.43,0.769,97,,-0.5,1.6
70327,543760,"Marcus Semien",31,2022,"TEX",161,724,657,101,26,83,25,7.3,16.6,0.181,0.248,0.304,0.429,0.733,100,,7,3.6
70360,571918,"Deven Marrero",31,2022,"NYM",5,6,6,0,0,0,1,0,50,0,0,0,0,0,81,,0,0
70362,571980,"Tyler Naquin",31,2022,,103,334,310,47,11,46,4,5.7,27.8,0.194,0.229,0.282,0.423,0.705,86,,-1.2,0.4
70673,608596,"Tom Murphy",31,2022,"SEA",13,42,33,9,1,1,0,19,31,0.152,0.303,0.439,0.455,0.894,84,,-0.2,0.1
99903,572287,"Mike Zunino",31,2022,"TB",36,123,115,7,5,16,0,4.9,37.4,0.157,0.148,0.195,0.304,0.499,64,,0.8,0.1
99914,571745,"Mitch Haniger",31,2022,"SEA",57,247,224,31,11,34,0,8.1,26.3,0.183,0.246,0.308,0.429,0.737,102,,-1.2,0.6
99919,572228,"Luke Voit",31,2022,,135,568,500,55,22,69,1,9.7,31.5,0.176,0.226,0.308,0.402,0.71,107,,0,2
99953,573262,"Mike Yastrzemski",31,2022,"SF",148,558,485,73,17,57,5,10.9,25.3,0.177,0.214,0.305,0.392,0.697,99,,1.9,2.1
99963,571875,"Jake Lamb",31,2022,,40,111,97,13,3,6,0,9.9,34.2,0.175,0.216,0.315,0.392,0.707,79,,-0.3,0
100007,571970,"Max Muncy",31,2022,"LAD",136,565,464,69,21,69,2,15.9,25,0.188,0.196,0.329,0.384,0.713,102,,1.7,2
100036,571912,"Luke Maile",31,2022,"CLE",63,206,181,19,3,17,0,9.2,26.2,0.105,0.221,0.301,0.326,0.627,82,,0.2,0.4
100059,572039,"Stephen Piscotty",31,2022,"OAK",42,139,126,12,5,14,2,6.5,34.5,0.151,0.19,0.252,0.341,0.593,82,,-1.6,-0.1
100121,572233,"Christian Walker",31,2022,"AZ",160,667,583,84,36,94,2,10.3,19.6,0.235,0.242,0.327,0.477,0.804,132,,4,4.4
100171,571657,"Kyle Farmer",31,2022,"CIN",145,583,526,58,14,78,4,5.7,17,0.131,0.255,0.315,0.386,0.701,92,,-0.9,1.4
100197,592144,"Wynton Bernard",31,2022,"COL",11,42,42,9,0,3,3,0,19,0.024,0.286,0.286,0.31,0.596,87,,0.6,0.2
100300,608671,"Travis Jankowski",31,2022,,27,64,55,11,0,2,3,12.5,15.6,0,0.164,0.281,0.164,0.445,93,,0.5,0.2
100316,608700,"Kevin Plawecki",31,2022,,60,186,168,15,1,13,0,7.5,17.2,0.065,0.22,0.286,0.286,0.572,87,,-2.7,0.2
100317,608701,"Rob Refsnyder",31,2022,"BOS",56,177,153,25,6,21,1,8.5,26,0.19,0.307,0.384,0.497,0.881,126,,-1.9,1
100318,608703,"Matt Reynolds",31,2022,,87,272,244,31,3,23,5,9.6,28.7,0.086,0.246,0.32,0.332,0.652,78,,0.3,0.2
100496,621035,"Chris Taylor",31,2022,"LAD",118,454,402,45,10,43,10,9.7,35.2,0.152,0.221,0.304,0.373,0.677,77,,-0.5,0.3
100736,622110,"Matt Duffy",31,2022,"LAA",76,247,228,14,2,16,0,6.9,20.2,0.061,0.25,0.308,0.311,0.619,83,,-0.1,0.4
101250,623168,"Tyler Heineman",31,2022,,55,174,157,16,0,9,1,4.6,9.8,0.051,0.217,0.276,0.268,0.544,94,,4.5,1.2
102080,608686,"Jack Mayfield",31,2022,"LAA",23,74,70,8,1,6,1,4.1,23,0.086,0.186,0.23,0.271,0.501,89,,-0.1,0.1
102267,628338,"Guillermo Heredia",31,2022,"ATL",39,82,76,12,3,8,0,7.3,39,0.184,0.158,0.22,0.342,0.562,70,,-0.1,0
102593,641598,"Mitch Garver",31,2022,"TEX",54,215,188,23,10,24,1,10.7,24.7,0.197,0.207,0.298,0.404,0.702,96,,-0.3,0.5
103280,642851,"Austin Wynns",31,2022,"SF",61,177,162,14,3,21,0,5.6,21.5,0.099,0.259,0.313,0.358,0.671,95,,2.4,0.9
103340,643265,"Garrett Cooper",31,2022,"MIA",119,469,414,37,9,50,0,8.5,25.4,0.155,0.261,0.337,0.415,0.752,108,,0.2,1.6
50677,501303,"Ehire Adrianza",32,2022,,34,110,97,8,0,7,1,10,22.7,0.031,0.175,0.264,0.206,0.47,89,,-0.2,0.2
55877,514888,"Jose Altuve",32,2022,"HOU",141,604,527,103,28,57,18,10.9,14.4,0.233,0.3,0.387,0.533,0.92,137,,-0.9,5.2
56289,518692,"Freddie Freeman",32,2022,"LAD",159,708,612,117,21,100,13,11.9,14.4,0.186,0.325,0.407,0.511,0.918,151,,-0.8,5.8
56444,514917,"César Hernández",32,2022,"WSH",147,617,560,64,1,34,10,7.3,18.5,0.07,0.248,0.311,0.318,0.629,88,,-2.7,1.1
56761,516416,"Jean Segura",32,2022,"PHI",98,387,354,45,10,33,13,6.5,15,0.11,0.277,0.336,0.387,0.723,108,,-2,1.8
57335,521692,"Salvador Perez",32,2022,"KC",114,473,445,48,23,76,0,3.8,23,0.211,0.254,0.292,0.465,0.757,109,,-14,0.8
57396,518792,"Jason Heyward",32,2022,"CHC",45,151,137,15,1,10,1,7.3,21.2,0.073,0.204,0.278,0.277,0.555,84,,-0.6,0.2
57514,519203,"Anthony Rizzo",32,2022,"NYY",129,548,465,77,32,75,6,10.6,18.4,0.256,0.224,0.338,0.48,0.818,119,,-1.6,2.4
57556,519317,"Giancarlo Stanton",32,2022,"NYY",110,452,398,53,31,78,0,11.1,30.3,0.251,0.211,0.297,0.462,0.759,120,,-2.8,2
57919,543257,"Robbie Grossman",32,2022,,128,477,411,40,7,45,6,11.7,27,0.102,0.209,0.31,0.311,0.621,85,,1.9,0.9
57967,543305,"Aaron Hicks",32,2022,"NYY",124,453,384,54,8,40,10,13.7,24.1,0.096,0.216,0.33,0.313,0.643,105,,0.6,2.1
57969,543309,"Kyle Higashioka",32,2022,"NYY",76,248,229,27,10,31,0,4.8,21,0.162,0.227,0.264,0.389,0.653,104,,9.3,2.2
57988,543333,"Eric Hosmer",32,2022,,103,419,380,38,8,44,0,8.8,15.3,0.113,0.268,0.334,0.382,0.716,107,,-1.4,1.2
58058,542921,"Tim Beckham",32,2022,"MIN",11,25,25,1,0,1,0,0,36,0,0.08,0.08,0.08,0.16,78,,0,0
58809,544369,"Didi Gregorius",32,2022,"PHI",62,232,214,17,1,19,1,5.6,15.5,0.093,0.21,0.263,0.304,0.567,88,,-1.4,0.4
59871,542583,"Jesús Aguilar",32,2022,,129,507,464,39,16,51,1,5.5,23.5,0.144,0.235,0.281,0.379,0.66,90,,-0.1,0.5
61044,578428,"Jose Iglesias",32,2022,"COL",118,467,439,48,3,47,2,3.6,12,0.089,0.292,0.328,0.38,0.708,101,,-2.4,1.6
65947,542881,"Tyler Anderson",32,2022,"LAD",1,1,1,0,0,0,0,0,100,0,0,0,0,0,103,,0,0
65953,542963,"Rob Brantly",32,2022,"NYY",1,3,3,0,0,0,0,0,0,0.333,0.333,0.333,0.667,1,98,,0,0
65961,543105,"Alex Dickerson",32,2022,"ATL",12,36,33,3,1,2,0,8.3,25,0.091,0.121,0.194,0.212,0.406,93,,0,0.1
65980,543543,"Brad Miller",32,2022,"TEX",80,241,222,20,7,32,4,7.5,29,0.108,0.212,0.27,0.32,0.59,92,,-0.1,0.4
65992,543807,"George Springer",32,2022,"TOR",133,583,513,89,25,76,14,9.3,17.2,0.205,0.267,0.342,0.472,0.814,116,,0.5,3.4
67119,592743,"Andrelton Simmons",32,2022,"CHC",30,85,75,8,0,7,4,8.2,15.3,0.013,0.173,0.244,0.187,0.431,91,,0.1,0.3
67964,595281,"Kevin Kiermaier",32,2022,"TB",60,221,206,28,7,22,6,6.3,27.6,0.141,0.228,0.281,0.369,0.65,85,,2.1,0.8
68302,598265,"Jackie Bradley Jr.",32,2022,,116,370,344,30,4,38,2,6.5,20.8,0.108,0.203,0.255,0.311,0.566,76,,2.7,0.6
69159,542932,"Jon Berti",32,2022,"MIA",101,404,358,47,4,28,41,10.4,22,0.098,0.24,0.324,0.338,0.662,96,,0.2,1.2
69188,543768,"Travis Shaw",32,2022,"BOS",7,19,19,0,0,0,0,0,36.8,0,0,0,0,0,74,,0,0
69304,600301,"Taylor Motter",32,2022,"CIN",2,6,6,0,0,0,0,0,50,0,0.167,0.167,0.167,0.334,91,,-0.1,0
69508,605113,"Nick Ahmed",32,2022,"AZ",17,54,52,7,3,7,0,3.7,27.8,0.212,0.231,0.259,0.442,0.701,74,,-0.1,0
69513,605131,"Austin Barnes",32,2022,"LAD",61,212,179,31,8,26,2,12.7,17.5,0.168,0.212,0.324,0.38,0.704,97,,5.7,1.6
69854,607054,"Jace Peterson",32,2022,"MIL",108,328,288,44,8,34,12,10.1,25.9,0.146,0.236,0.316,0.382,0.698,89,,2.6,1
70301,543068,"C.J. Cron",32,2022,"COL",150,632,575,79,29,102,0,6.8,25.9,0.21,0.257,0.315,0.468,0.783,109,,0.1,2.3
70317,543510,"James McCann",32,2022,"NYM",56,191,174,19,3,18,3,5.8,24.1,0.086,0.195,0.257,0.282,0.539,90,,1.9,0.6
70755,543685,"Anthony Rendon",32,2022,"LAA",47,193,166,15,5,24,2,11.9,18.1,0.151,0.229,0.326,0.38,0.706,110,,1,0.9
71054,543592,"Austin Nola",32,2022,"SD",106,397,347,40,4,40,2,8.6,15.1,0.078,0.251,0.321,0.329,0.65,99,,-11.6,0.3
71213,607732,"Jacob Stallings",32,2022,"MIA",110,384,346,25,4,34,0,7.6,21.6,0.069,0.223,0.292,0.292,0.584,80,,-2.2,0.6
100659,621532,"Anthony Bemboom",32,2022,"BAL",20,59,52,4,1,1,0,10.2,28.8,0.096,0.115,0.207,0.212,0.419,71,,-0.3,0
100666,621563,"Joey Wendle",32,2022,"MIA",100,371,347,27,3,32,12,4,13.5,0.101,0.259,0.297,0.36,0.657,85,,2.2,0.8
104966,657193,"Eddy Alvarez",32,2022,"LAD",11,27,25,1,0,3,1,0,33.3,0,0.16,0.154,0.16,0.314,69,,0,0
46980,462101,"Elvis Andrus",33,2022,,148,577,535,66,17,58,18,6.8,15.9,0.155,0.249,0.303,0.404,0.707,99,,-7,1.5
50609,503556,"Marwin Gonzalez",33,2022,"NYY",70,207,184,20,6,18,3,6.8,26.1,0.136,0.185,0.255,0.321,0.576,83,,0,0.2
50845,501571,"Juan Lagares",33,2022,"LAA",18,62,60,4,0,0,0,3.2,24.2,0.067,0.183,0.21,0.25,0.46,87,,-0.4,0.1
50910,501659,"Abraham Almonte",33,2022,"BOS",15,37,35,7,1,2,1,2.7,32.4,0.143,0.257,0.297,0.4,0.697,72,,-0.1,0.1
51611,500743,"Miguel Rojas",33,2022,"MIA",138,507,471,34,6,36,9,5.1,12,0.087,0.236,0.283,0.323,0.606,87,,-0.3,1
51653,500871,"Eduardo Escobar",33,2022,"NYM",134,542,495,58,20,69,0,7.4,23.8,0.19,0.24,0.295,0.43,0.725,102,,-7.8,1.1
55773,518586,"Charlie Culberson",33,2022,"TEX",63,124,115,19,2,12,2,4,25,0.104,0.252,0.283,0.357,0.64,77,,-0.2,0.1
55784,518595,"Travis d'Arnaud",33,2022,"ATL",107,426,396,61,18,60,0,4.5,21.1,0.205,0.268,0.319,0.472,0.791,100,,7.4,2.7
55951,506702,"Sandy León",33,2022,,29,86,71,6,0,4,0,15.1,31.4,0.042,0.169,0.298,0.211,0.509,74,,0.5,0.2
56034,516782,"Starling Marte",33,2022,"NYM",118,505,466,76,16,63,18,5.1,19.2,0.176,0.292,0.347,0.468,0.815,117,,3.8,3.3
56806,519306,"Steven Souza Jr.",33,2022,"SEA",6,19,19,0,0,1,0,0,42.1,0,0.158,0.158,0.158,0.316,74,,0,0
57478,519058,"Mike Moustakas",33,2022,"CIN",78,285,252,30,7,25,2,8.4,26.3,0.131,0.214,0.295,0.345,0.64,79,,-0.4,-0.1
57520,519222,"Austin Romine",33,2022,,45,136,129,10,3,9,0,2.9,33.8,0.093,0.155,0.187,0.248,0.435,66,,-0.9,0
59339,518934,"DJ LeMahieu",33,2022,"NYY",125,541,467,74,12,46,4,12.4,13.1,0.116,0.261,0.357,0.377,0.734,120,,2,3.3
59467,547379,"Roberto Pérez",33,2022,"PIT",20,69,60,8,2,8,0,13,36.2,0.133,0.233,0.333,0.367,0.7,81,,1.2,0.2
65870,518735,"Yasmani Grandal",33,2022,"CWS",98,376,327,15,5,27,1,12,21,0.067,0.202,0.301,0.269,0.57,90,,2,1.1
66638,572816,"Corey Dickerson",33,2022,"STL",91,297,281,28,6,36,0,4,16.2,0.132,0.267,0.3,0.399,0.699,88,,0.5,0.7
66950,592192,"Mark Canha",33,2022,"NYM",138,542,462,71,13,61,3,8.9,17.9,0.136,0.266,0.367,0.403,0.77,119,,-1.7,2.9
67175,593160,"Whit Merrifield",33,2022,,137,550,504,70,11,58,16,6.9,15.5,0.125,0.25,0.298,0.375,0.673,90,,-1.2,1.2
67744,594807,"Adam Duvall",33,2022,"ATL",82,315,287,39,12,36,0,6.7,32.1,0.188,0.213,0.276,0.401,0.677,79,,-1.2,0.2
67762,594838,"Phil Gosselin",33,2022,,29,77,74,6,0,2,0,2.6,31.2,0.027,0.149,0.182,0.176,0.358,68,,-0.1,-0.1
69305,600303,"Tommy La Stella",33,2022,"SF",60,195,180,17,2,14,0,5.6,15.4,0.111,0.239,0.282,0.35,0.632,84,,-0.1,0.1
69879,607249,"Jason Krizan",33,2022,"SF",3,10,8,0,0,0,0,20,30,0,0.125,0.3,0.125,0.425,87,,0,0
70093,607680,"Kevin Pillar",33,2022,"LAD",4,13,12,1,0,0,0,7.7,30.8,0.083,0.083,0.154,0.167,0.321,89,,0,0
70378,592200,"Curt Casali",33,2022,,54,176,148,20,5,17,0,13.6,28.4,0.128,0.203,0.318,0.331,0.649,90,,-4.6,0.1
48772,456781,"Donovan Solano",34,2022,"CIN",80,304,278,22,4,24,0,6.3,20.1,0.101,0.284,0.339,0.385,0.724,95,,0,0.6
50106,502054,"Tommy Pham",34,2022,,144,622,554,89,17,63,8,9,26.8,0.137,0.236,0.312,0.374,0.686,94,,-5.2,1.4
51985,457708,"Justin Upton",34,2022,"SEA",17,57,48,2,1,3,0,10.5,40.4,0.083,0.125,0.263,0.208,0.471,58,,-0.1,-0.1
52260,444482,"David Peralta",34,2022,,134,490,439,39,12,59,1,8.4,23.3,0.164,0.251,0.316,0.415,0.731,92,,-2.3,1
57951,543281,"Josh Harrison",34,2022,"CWS",117,425,386,50,7,27,2,4.9,16.7,0.114,0.256,0.317,0.37,0.687,89,,-2.5,0.8
58880,543829,"Dee Strange-Gordon",34,2022,"WSH",19,59,59,6,0,2,3,0,13.6,0.051,0.305,0.305,0.356,0.661,91,,-0.3,0.1
59275,502110,"J.D. Martinez",34,2022,"BOS",139,596,533,76,16,62,0,8.7,24.3,0.174,0.274,0.341,0.448,0.789,122,,0,2.5
59307,502671,"Paul Goldschmidt",34,2022,"STL",151,651,561,106,35,115,7,12.1,21.7,0.26,0.317,0.404,0.578,0.982,154,,2.2,6
60238,572863,"Dustin Garneau",34,2022,"DET",5,11,10,1,0,1,0,9.1,36.4,0.1,0.3,0.364,0.4,0.764,95,,-0.5,0
60834,543228,"Yan Gomes",34,2022,"CHC",85,293,277,23,8,31,2,2.7,16,0.13,0.235,0.26,0.365,0.625,93,,-0.1,1
60932,572041,"AJ Pollock",34,2022,"CWS",132,527,489,61,14,56,3,6.1,18.6,0.143,0.245,0.292,0.389,0.681,97,,-0.4,1.6
65767,474832,"Brandon Belt",34,2022,"SF",77,298,254,25,8,23,1,12.4,27.2,0.138,0.213,0.326,0.35,0.676,92,,-1.4,0.3
67728,594777,"Kole Calhoun",34,2022,"TEX",124,424,388,36,12,49,3,6.4,32.1,0.134,0.196,0.257,0.33,0.587,68,,-4,-0.8
110012,628450,"Yadiel Hernandez",34,2022,"WSH",94,327,305,30,9,41,2,5.8,22.6,0.141,0.269,0.312,0.41,0.722,97,,-2.6,0.6
46400,457705,"Andrew McCutchen",35,2022,"MIL",134,580,515,66,17,69,8,9.8,21.4,0.148,0.237,0.316,0.384,0.7,96,,0.6,1.5
47625,444876,"Alcides Escobar",35,2022,"WSH",39,131,124,12,0,8,1,3.8,24.4,0.065,0.218,0.26,0.282,0.542,75,,-2,-0.1
48082,455117,"Martín Maldonado",35,2022,"HOU",110,379,344,40,15,45,0,5.8,30.6,0.166,0.186,0.248,0.352,0.6,75,,5,1
48685,444489,"Manny Piña",35,2022,"ATL",5,17,14,1,0,2,0,5.9,5.9,0,0.143,0.235,0.143,0.378,112,,-0.3,0.1
49264,488726,"Michael Brantley",35,2022,"HOU",64,277,243,28,5,26,1,11.2,10.8,0.128,0.288,0.37,0.416,0.786,117,,-1.1,1.2
57758,543063,"Brandon Crawford",35,2022,"SF",118,458,407,50,9,52,1,8.5,21.4,0.113,0.231,0.308,0.344,0.652,88,,-3.9,0.7
58831,488771,"Jason Castro",35,2022,"HOU",30,88,78,6,1,3,1,9.1,45.5,0.064,0.115,0.205,0.179,0.384,45,,-1.6,-0.3
60918,573131,"Darin Ruf",35,2022,,118,388,334,52,11,45,2,11.6,27.1,0.135,0.204,0.307,0.338,0.645,99,,-1.7,0.8
102005,547989,"José Abreu",35,2022,"CWS",157,679,601,85,15,75,0,9.1,16.2,0.141,0.304,0.378,0.446,0.824,150,,-0.7,5.9
47202,456715,"Lorenzo Cain",36,2022,"MIL",43,156,145,17,1,9,2,5.1,23.1,0.055,0.179,0.231,0.234,0.465,71,,-0.1,0.1
48929,467793,"Carlos Santana",36,2022,,131,506,431,52,19,60,0,14,17.4,0.174,0.202,0.316,0.376,0.692,113,,0.8,2.2
52448,446334,"Evan Longoria",36,2022,"SF",88,298,266,31,14,42,0,9.1,27.9,0.207,0.244,0.315,0.451,0.766,109,,1,1.4
52804,453568,"Charlie Blackmon",36,2022,"COL",135,577,530,60,16,78,4,5.5,18.9,0.155,0.264,0.314,0.419,0.733,91,,0.1,1
56185,518626,"Josh Donaldson",36,2022,"NYY",131,546,478,59,15,62,2,9.9,27.1,0.153,0.222,0.308,0.374,0.682,95,,5.3,1.8
60187,572761,"Matt Carpenter",36,2022,"NYY",47,154,128,28,15,37,0,12.3,22.7,0.422,0.305,0.412,0.727,1.139,128,,-0.2,1
51991,457759,"Justin Turner",37,2022,"LAD",128,532,468,61,13,81,3,9.4,16.7,0.16,0.278,0.35,0.438,0.788,120,,-0.6,2.7
56945,519390,"Stephen Vogt",37,2022,"OAK",69,191,168,18,7,23,1,8.9,24.1,0.161,0.161,0.241,0.321,0.562,75,,-2,-0.3
57235,502085,"David Robertson",37,2022,"CHC",1,1,1,0,0,0,0,0,100,0,0,0,0,0,64,,0,0
33829,455139,"Robinson Chirinos",38,2022,"BAL",66,220,195,10,4,22,1,8.6,30.5,0.108,0.179,0.265,0.287,0.552,74,,-14.5,-1.3
45487,458015,"Joey Votto",38,2022,"CIN",91,376,322,31,11,41,0,11.7,25.8,0.165,0.205,0.319,0.37,0.689,92,,0,0.4
46262,476704,"Jed Lowrie",38,2022,"OAK",50,184,167,14,3,16,1,8.2,21.2,0.084,0.18,0.245,0.263,0.508,81,,0,0
49076,435559,"Kurt Suzuki",38,2022,"LAA",49,159,139,10,4,15,0,9.4,18.2,0.115,0.18,0.266,0.295,0.561,81,,-7.8,-0.6
51408,493329,"Yuli Gurriel",38,2022,"HOU",145,584,545,53,8,53,8,5.1,12.5,0.117,0.242,0.288,0.36,0.648,83,,-0.1,-0.1
31391,425877,"Yadier Molina",39,2022,"STL",73,270,262,19,5,24,2,1.9,14.8,0.088,0.214,0.233,0.302,0.535,74,,1.3,0.2
31483,408234,"Miguel Cabrera",39,2022,"DET",112,433,397,25,5,43,1,6.5,23.3,0.063,0.254,0.305,0.317,0.622,89,,0,0.4
31789,429664,"Robinson Canó",39,2022,,32,104,100,5,1,4,0,3.8,24,0.04,0.15,0.183,0.19,0.373,81,,-0.4,0
204,405395,"Albert Pujols",42,2022,"STL",109,351,307,42,24,68,1,8,15.7,0.28,0.27,0.345,0.55,0.895,128,,0.1,2.1
34302,443558,"Nelson Cruz",42,2022,"WSH",124,507,448,50,10,64,4,9.7,23.5,0.103,0.234,0.313,0.337,0.65,110,,0,1.8
