"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","H","1B","2B","3B","HR","TB","R","RBI","BB","K","HBP","SB","CS","SF","SH","GDP","GUILLEN"
131720,681624,"Andy Pages",23,2024,"LAD",115,443,403,100,63,23,1,13,164,65,46,29,108,6,1,2,0,4,10,35.4
132154,678894,"Liover Peguero",23,2024,"PIT",3,10,10,2,1,1,0,0,3,0,2,0,3,0,0,0,0,0,0,
133479,678882,"Ceddanne Rafaela",23,2024,"BOS",151,571,544,134,91,23,5,15,212,70,75,15,151,7,19,10,2,3,8,27.1
134616,677587,"Brayan Rocchio",23,2024,"CLE",131,442,383,79,53,18,0,8,121,50,36,44,90,8,10,6,2,5,13,22
134822,677594,"Julio Rodríguez",23,2024,"SEA",142,613,567,155,118,17,0,20,232,76,68,38,156,6,24,5,0,2,11,48.7
135022,679032,"Johan Rojas",23,2024,"PHI",114,363,338,82,64,12,3,3,109,47,32,13,69,4,25,4,8,0,8,27.7
138565,677588,"José Tena",23,2024,,44,168,161,43,35,5,0,3,57,14,15,7,41,0,6,1,0,0,1,35.7
140156,683011,"Anthony Volpe",23,2024,"NYY",160,689,637,155,109,27,7,12,232,90,60,42,156,4,28,7,2,3,9,27.8
141747,683083,"Nasim Nuñez",23,2024,"WSH",44,78,61,15,14,1,0,0,16,14,1,12,15,0,8,2,5,0,2,7.1
144145,687093,"Vaughn Grissom",23,2024,"BOS",31,114,105,20,17,3,0,0,23,10,6,7,24,1,2,0,0,1,4,10
144289,686797,"Brooks Lee",23,2024,"MIN",50,185,172,38,28,6,1,3,55,9,27,11,27,0,3,0,0,2,6,77.8
144429,687263,"Zach Neto",23,2024,"LAA",155,602,542,135,77,34,1,23,240,70,77,39,140,16,30,10,4,1,15,44.3
144555,687363,"Victor Scott II",23,2024,"STL",47,155,145,26,15,9,0,2,41,14,10,6,42,2,5,1,0,2,1,14.3
144718,687597,"Jordan Beck",23,2024,"COL",53,184,170,32,23,6,0,3,47,14,13,12,65,1,7,1,0,1,3,28.6
144940,687529,"Grant McCray",23,2024,"SF",36,130,124,25,15,3,2,5,47,13,10,6,56,0,5,0,0,0,3,46.2
146339,690291,"Jace Jung",23,2024,"DET",34,94,79,19,14,5,0,0,24,14,3,15,29,0,0,1,0,0,3,42.9
146515,682988,"Tyler Locklear",23,2024,"SEA",15,49,45,7,4,1,0,2,14,3,3,3,20,1,1,0,0,0,3,66.7
146945,688363,"Graham Pauley",23,2024,"SD",13,32,32,4,2,0,0,2,10,4,5,0,15,0,0,0,0,0,1,75
151394,700932,"Kyle Manzardo",23,2024,"CLE",52,156,145,34,17,12,0,5,61,11,15,9,41,1,0,0,0,1,3,45.5
108518,666703,"Eguy Rosario",24,2024,"SD",29,57,53,13,4,6,0,3,28,5,6,2,20,1,0,0,1,0,1,60
109139,671277,"Luis García Jr.",24,2024,"WSH",140,528,500,141,97,25,1,18,222,58,70,27,86,0,22,5,0,1,12,41.4
109355,672356,"Gabriel Arias",24,2024,"CLE",50,161,153,34,21,9,1,3,54,15,15,6,53,1,5,2,0,1,5,33.3
109543,672744,"Alexander Canario",24,2024,"CHC",13,28,25,7,5,1,0,1,11,4,2,2,11,1,1,0,0,0,0,25
109724,672701,"José Devers",24,2024,"MIA",1,4,4,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
109864,672580,"Maikel Garcia",24,2024,"KC",156,626,575,133,94,27,5,7,191,84,58,42,103,0,37,2,4,5,8,22.6
110017,671056,"Iván Herrera",24,2024,"STL",71,259,229,69,51,12,1,5,98,37,27,25,53,2,5,0,0,2,3,29.7
110402,672515,"Gabriel Moreno",24,2024,"AZ",95,351,305,81,57,18,1,5,116,39,45,41,52,2,3,1,0,3,10,33.3
110535,672724,"Oswald Peraza",24,2024,"NYY",4,11,10,2,1,0,0,1,5,2,1,1,3,0,0,0,0,0,0,50
110536,672695,"Geraldo Perdomo",24,2024,"AZ",97,388,337,92,66,21,2,3,126,61,37,36,58,3,9,1,7,5,5,31.1
110551,672761,"Wenceel Pérez",24,2024,"DET",111,425,389,94,63,16,6,9,149,51,37,32,92,1,9,5,2,1,6,33.3
110621,671218,"Heliot Ramos",24,2024,"SF",121,518,475,128,80,23,3,22,223,54,72,37,135,2,6,1,0,4,12,50
110685,671286,"Johnathan Rodríguez",24,2024,"CLE",12,40,31,4,3,1,0,0,5,6,5,9,14,0,0,0,0,0,1,0
110868,672820,"Lenyn Sosa",24,2024,"CWS",98,369,351,89,68,13,0,8,126,28,35,12,77,3,3,1,2,1,5,42.9
110877,670869,"Livan Soto",24,2024,,7,16,13,3,2,1,0,0,4,1,0,3,3,0,0,0,0,0,0,100
111017,668901,"Mark Vientos",24,2024,"NYM",110,454,413,110,61,22,0,27,213,58,71,33,135,3,0,0,0,5,6,60.3
111154,676679,"Luis Vázquez",24,2024,"CHC",9,14,12,1,1,0,0,0,1,2,1,0,6,1,0,0,0,1,1,0
111498,677941,"Jordyn Adams",24,2024,"LAA",10,38,35,8,7,0,0,1,11,4,4,3,12,0,2,0,0,0,1,25
112639,678225,"Ji Hwan Bae",24,2024,"PIT",27,81,74,14,12,2,0,0,16,11,6,6,24,0,6,2,0,1,0,27.3
112867,680718,"Addison Barger",24,2024,"TOR",68,225,208,41,23,11,0,7,73,20,28,14,60,1,2,0,0,1,2,45
113835,669208,"Ryan Bliss",24,2024,"SEA",31,71,63,14,8,3,1,2,25,10,9,5,22,1,5,3,2,0,1,30
115660,671213,"Triston Casas",24,2024,"BOS",62,243,212,51,30,8,0,13,98,28,32,30,77,1,0,1,0,0,6,64.3
117074,681297,"Colton Cowser",24,2024,"BAL",150,561,499,121,70,24,3,24,223,77,69,52,172,7,9,4,0,3,10,42.9
117672,680779,"Henry Davis",24,2024,"PIT",35,122,104,15,10,4,0,1,22,9,5,13,45,1,0,0,1,2,1,11.1
118072,680728,"Adrian Del Castillo",24,2024,"AZ",25,87,80,25,16,5,0,4,42,12,19,7,28,0,1,1,0,0,1,41.7
119177,669364,"Xavier Edwards",24,2024,"MIA",70,303,265,87,69,12,5,1,112,39,26,33,52,0,31,4,1,4,1,28.2
121206,680869,"Zack Gelof",24,2024,"OAK",138,547,497,105,66,20,2,17,180,60,49,38,188,4,25,3,3,5,7,40
121931,669357,"Nolan Gorman",24,2024,"STL",105,402,365,74,40,15,0,19,146,42,50,34,151,1,6,1,0,2,4,45.2
125372,672284,"Jarred Kelenic",24,2024,"ATL",128,449,412,95,60,18,2,15,162,49,45,32,133,1,7,2,1,3,5,40.8
127532,669234,"Justyn-Henry Malloy",24,2024,"DET",69,230,202,41,25,7,1,8,74,18,21,23,85,3,1,1,0,2,2,61.1
128870,678009,"Parker Meadows",24,2024,"DET",78,298,270,66,39,12,6,9,117,39,28,25,76,1,9,4,1,1,1,38.5
130661,666310,"Bo Naylor",24,2024,"CLE",118,389,354,71,46,10,2,13,124,39,39,29,122,2,6,3,2,2,4,38.5
130940,681393,"Connor Norby",24,2024,,45,194,178,42,24,9,0,9,78,32,20,15,64,0,3,3,0,1,2,37.5
131149,681351,"Logan O'Hoppe",24,2024,"LAA",136,522,479,117,79,17,1,20,196,64,56,33,155,8,2,3,1,1,7,46.9
131409,680716,"Jonathan Ornelas",24,2024,"TEX",16,40,37,8,6,2,0,0,10,1,3,2,13,0,0,0,1,0,0,0
136838,672279,"Michael Siani",24,2024,"STL",113,334,298,68,57,7,2,2,85,42,20,21,92,3,20,3,11,1,2,23.8
138635,677950,"Alek Thomas",24,2024,"AZ",33,103,95,18,9,5,1,3,34,13,17,7,17,0,4,1,1,0,7,61.5
138910,679529,"Spencer Torkelson",24,2024,"DET",92,381,342,75,43,21,1,10,128,45,37,33,105,4,0,0,0,1,6,35.6
139196,668930,"Brice Turang",24,2024,"MIL",155,619,559,142,107,24,4,7,195,72,57,50,105,2,50,6,5,3,8,31.9
139705,678246,"Miguel Vargas",24,2024,,71,237,206,31,19,7,0,5,53,22,16,25,57,3,3,1,0,3,5,45.5
140577,669224,"Austin Wells",24,2024,"NYY",111,414,354,81,49,18,1,13,140,42,55,47,87,5,1,2,1,7,10,45.2
141166,677951,"Bobby Witt Jr.",24,2024,"KC",161,709,636,211,123,45,11,32,374,125,109,57,106,8,31,12,0,8,5,38.4
141688,683146,"Brett Baty",24,2024,"NYM",50,171,153,35,28,3,0,4,50,15,16,16,42,1,0,0,1,0,3,33.3
144778,687952,"Christian Encarnacion-Strand",24,2024,"CIN",29,123,116,22,14,6,0,2,34,13,16,4,35,1,0,0,0,2,4,23.1
144832,687957,"Dustin Harris",24,2024,"TEX",2,7,6,2,0,1,0,1,6,1,3,1,2,0,0,0,0,0,0,100
149417,696100,"Hunter Goodman",24,2024,"COL",69,224,211,40,18,9,0,13,88,24,36,8,64,3,1,1,0,2,5,66.7
151226,700242,"Trey Sweeney",24,2024,"DET",33,119,110,24,15,5,0,4,41,11,17,7,32,1,2,0,0,1,3,45.5
151281,686217,"Sal Frelick",24,2024,"MIL",144,524,475,123,95,22,4,2,159,66,32,39,78,4,18,3,2,1,11,18.2
151463,696285,"Jacob Young",24,2024,"WSH",148,521,468,120,92,24,1,3,155,75,36,30,102,12,33,10,9,2,11,16
153145,702358,"Trey Lipscomb",24,2024,"WSH",60,211,190,38,34,3,0,1,44,20,10,16,40,2,11,2,1,1,7,5
153781,701305,"Zach Dezenzo",24,2024,"HOU",19,65,62,15,11,2,0,2,23,5,8,3,22,0,0,0,0,0,3,60
106498,660707,"Elehuris Montero",25,2024,"COL",65,247,224,46,32,10,0,4,68,23,28,20,56,0,0,0,0,3,7,43.5
106820,660688,"Keibert Ruiz",25,2024,"WSH",126,485,459,105,71,21,0,13,165,46,57,16,54,5,3,1,0,5,13,45.7
107182,665742,"Juan Soto",25,2024,"NYY",157,713,576,166,90,31,4,41,328,128,109,129,119,4,7,4,0,4,12,63.3
107184,665489,"Vladimir Guerrero Jr.",25,2024,"TOR",159,697,616,199,124,44,1,30,335,98,103,72,96,5,2,2,0,4,16,45.9
107293,665750,"Leody Taveras",25,2024,"TEX",149,529,480,110,78,17,3,12,169,59,44,42,112,0,23,6,3,4,10,35.6
107401,665804,"Miguel Amaya",25,2024,"CHC",108,363,328,76,53,13,2,8,117,32,47,23,62,4,0,0,5,3,8,43.8
107439,668731,"Akil Baddoo",25,2024,"DET",30,82,73,10,4,2,2,2,22,7,5,8,27,0,1,0,0,1,0,57.1
107561,665828,"Oswaldo Cabrera",25,2024,"NYY",98,326,299,74,55,11,0,8,109,47,36,21,63,1,4,2,2,3,6,42.6
107571,665856,"Jair Camargo",25,2024,"MIN",3,7,6,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0
107582,666185,"Dylan Carlson",25,2024,,88,265,235,49,39,7,0,3,65,19,25,22,75,5,2,1,0,3,2,26.3
107628,665953,"Andrés Chaparro",25,2024,"WSH",33,132,121,26,10,12,0,4,50,12,15,7,24,4,1,1,0,0,4,41.7
107675,665833,"Oneil Cruz",25,2024,"PIT",146,599,541,140,82,34,3,21,243,72,76,51,181,3,22,1,0,4,8,43.1
107784,665877,"José Fermín",25,2024,"STL",42,79,71,11,9,1,1,0,14,7,4,7,11,1,2,1,0,0,3,14.3
107858,665926,"Andrés Giménez",25,2024,"CLE",151,633,583,147,115,22,1,9,198,64,63,26,97,15,30,5,3,6,15,34.4
108145,665561,"Rafael Marchán",25,2024,"PHI",15,56,51,15,8,4,0,3,28,8,6,3,8,1,0,0,1,0,2,75
108284,665966,"Carlos Narváez",25,2024,"NYY",6,15,13,3,3,0,0,0,3,0,0,2,6,0,0,0,0,0,0,
108343,665506,"Cristian Pache",25,2024,,69,183,165,33,23,8,1,1,46,13,16,17,64,0,1,0,0,1,2,30.8
108350,670623,"Isaac Paredes",25,2024,,153,641,542,129,84,25,1,19,213,64,80,76,105,17,1,1,0,6,17,42.2
108525,665923,"Esteury Ruiz",25,2024,"OAK",28,65,55,11,6,2,1,2,21,10,8,4,20,2,5,4,2,2,1,20
108651,665487,"Fernando Tatis Jr.",25,2024,"SD",101,438,398,110,67,21,1,21,196,64,49,32,96,7,11,3,0,1,10,50
108656,669392,"Samad Taylor",25,2024,"SEA",3,5,5,2,2,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0
108701,665839,"Enmanuel Valdez",25,2024,"BOS",72,223,201,43,25,12,0,6,73,23,28,17,53,0,1,1,1,4,4,39.1
109083,669261,"Jack Suwinski",25,2024,"PIT",83,277,247,45,28,8,0,9,80,29,26,27,79,1,9,1,1,1,4,41.4
109295,666176,"Jo Adell",25,2024,"LAA",129,451,405,84,47,15,2,20,163,54,62,35,126,7,15,10,0,3,11,44.4
109318,669397,"Nick Allen",25,2024,"OAK",36,105,97,17,12,4,0,1,24,6,4,5,20,0,0,0,3,0,0,50
109448,672642,"Steward Berroa",25,2024,"TOR",23,45,37,7,6,1,0,0,8,7,1,8,14,0,6,2,0,0,0,14.3
109542,669134,"Luis Campusano",25,2024,"SD",87,299,277,63,42,13,0,8,100,37,40,20,41,1,0,0,0,1,12,29.7
109738,673237,"Yainer Diaz",25,2024,"HOU",148,619,585,175,127,29,3,16,258,70,84,24,107,2,2,0,0,8,23,38.6
109838,671289,"Tyler Freeman",25,2024,"CLE",115,383,330,69,47,14,1,7,106,48,32,28,53,19,11,6,3,3,15,45.8
110120,671083,"Buddy Kennedy",25,2024,,12,26,21,4,2,1,0,1,8,3,6,4,7,0,1,0,0,1,0,66.7
110182,668904,"Royce Lewis",25,2024,"MIN",82,325,292,68,36,16,0,16,132,40,47,28,74,0,0,0,0,5,8,52.5
110207,672640,"Otto Lopez",25,2024,"MIA",116,434,403,109,79,23,1,6,152,49,39,25,75,1,20,4,2,2,14,20.4
110333,669004,"MJ Melendez",25,2024,"KC",134,451,412,85,42,23,3,17,165,44,44,35,113,3,4,4,0,0,3,43.2
110401,666624,"Christopher Morel",25,2024,,152,611,535,105,70,11,3,21,185,56,60,61,159,10,8,7,0,5,17,55.4
110800,676914,"Davis Schneider",25,2024,"TOR",130,454,397,76,43,19,1,13,136,48,46,47,144,5,6,0,0,5,3,37.5
111018,668723,"Ryan Vilade",25,2024,"DET",16,49,45,8,7,0,0,1,11,5,5,2,12,0,0,0,1,1,3,40
111044,671221,"Drew Waters",25,2024,"KC",7,19,16,3,2,1,0,0,4,2,1,2,6,1,0,0,0,0,0,0
111086,677800,"Wilyer Abreu",25,2024,"BOS",132,447,399,101,51,33,2,15,183,59,58,40,125,3,8,3,0,5,8,45.8
111090,676070,"Jacob Amaya",25,2024,,23,72,68,12,11,1,0,0,13,4,3,4,28,0,1,0,0,0,3,0
111156,676369,"Nelson Velázquez",25,2024,"KC",64,230,205,41,24,8,1,8,75,31,27,19,61,3,2,0,0,3,6,35.5
111187,677649,"Ezequiel Duran",25,2024,"TEX",90,285,268,66,52,11,0,3,86,26,20,14,63,2,1,2,0,1,6,26.9
111216,672386,"Alejandro Kirk",25,2024,"TOR",101,386,340,86,61,19,1,5,122,23,54,35,51,2,0,0,0,9,11,39.1
111707,677942,"Blaze Alexander",25,2024,"AZ",56,185,166,41,31,7,0,3,57,19,21,15,49,3,3,1,1,0,1,21.1
112687,672275,"Patrick Bailey",25,2024,"SF",120,448,401,94,69,16,1,8,136,46,46,39,100,0,4,0,1,7,10,43.5
112715,671117,"Darren Baker",25,2024,"WSH",8,14,14,7,5,2,0,0,9,1,0,0,3,0,0,0,0,0,0,100
114833,676475,"Alec Burleson",25,2024,"STL",152,595,547,147,106,20,0,21,230,71,78,35,76,4,9,4,1,6,11,45.1
118199,676113,"Zach DeLoach",25,2024,"CWS",22,75,67,14,8,5,0,1,22,10,5,8,21,0,0,1,0,0,0,40
118215,676356,"Jonny DeLuca",25,2024,"TB",103,362,332,72,50,12,4,6,110,29,31,24,77,4,16,6,2,0,3,37.9
120345,679822,"Justin Foscue",25,2024,"TEX",15,44,42,2,1,1,0,0,3,3,1,2,18,0,0,0,0,0,0,0
125175,666397,"Edouard Julien",25,2024,"MIN",91,301,266,53,36,9,0,8,86,36,21,33,102,2,6,0,0,0,2,38.9
125642,677008,"Heston Kjerstad",25,2024,"BAL",39,114,99,25,19,2,0,4,39,8,14,10,33,5,1,0,0,0,0,50
126858,679845,"Nick Loftin",25,2024,"KC",54,171,148,28,23,4,0,1,35,15,14,19,24,1,1,0,1,2,4,26.7
127849,668885,"Austin Martin",25,2024,"MIN",89,257,233,59,39,18,1,1,82,41,16,20,47,2,7,3,2,0,5,26.8
129622,669003,"Garrett Mitchell",25,2024,"MIL",68,224,196,50,27,12,3,8,92,33,21,25,71,1,11,4,2,0,2,39.4
136264,669477,"Casey Schmitt",25,2024,"SF",38,113,107,27,16,4,1,6,51,11,16,4,25,1,0,0,0,1,2,54.5
138572,669326,"Bryce Teodosio",25,2024,"LAA",5,12,12,1,1,0,0,0,1,1,0,0,5,0,0,0,0,0,0,100
138833,669911,"Michael Toglia",25,2024,"COL",115,458,399,87,45,14,3,25,182,62,55,54,147,1,10,1,0,3,8,53.2
140632,676059,"Jordan Westburg",25,2024,"BAL",107,447,416,110,61,26,5,18,200,57,63,22,97,7,6,3,1,1,5,50.9
140882,675961,"Alika Williams",25,2024,"PIT",35,96,87,18,12,4,2,0,26,13,5,3,22,1,1,0,5,0,0,15.4
143882,686676,"Korey Lee",25,2024,"CWS",118,394,377,79,52,14,1,12,131,36,37,17,122,0,6,3,0,0,12,44.4
144443,687401,"Joey Ortiz",25,2024,"MIL",138,511,440,105,63,25,6,11,175,58,60,56,103,6,11,6,3,6,11,39.7
144454,686780,"Pedro Pagés",25,2024,"STL",66,218,202,48,36,3,2,7,76,19,27,13,58,0,2,0,1,2,7,52.6
147697,689172,"Brett Wisely",25,2024,"SF",86,272,252,60,42,13,1,4,87,25,31,13,65,2,2,3,2,3,3,32
148608,686894,"Joey Wiemer",25,2024,,14,28,26,4,4,0,0,0,4,2,0,2,9,0,1,1,0,0,0,0
148620,693304,"Nick Gonzales",25,2024,"PIT",94,387,359,97,68,19,3,7,143,42,49,18,74,5,5,3,1,4,9,40.5
148622,693307,"Dillon Dingler",25,2024,"DET",24,87,84,14,6,5,2,1,26,2,11,3,30,0,0,0,0,0,3,50
148633,694355,"Tyler Gentry",25,2024,"KC",3,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
148642,694376,"Shay Whitcomb",25,2024,"HOU",18,46,41,9,6,3,0,0,12,1,5,5,8,0,0,0,0,0,1,0
151203,694362,"Blake Dunn",25,2024,"CIN",18,29,26,4,2,1,0,1,8,8,1,2,11,1,2,0,0,0,1,25
151227,700250,"Ben Rice",25,2024,"NYY",48,178,152,26,13,6,0,7,53,20,23,20,48,1,0,1,0,5,2,45
151256,695257,"Billy Cook",25,2024,"PIT",14,49,49,11,6,2,0,3,22,5,8,0,19,0,1,0,0,0,0,80
151283,694388,"Joey Loperfido",25,2024,,78,262,243,52,31,13,4,4,85,24,25,13,95,4,4,2,1,1,3,29.2
151288,695238,"Will Wagner",25,2024,"TOR",23,86,82,25,17,6,0,2,37,8,11,4,16,0,0,0,0,0,3,62.5
151383,694359,"Niko Kavadas",25,2024,"LAA",30,106,93,17,11,2,0,4,31,11,8,11,41,2,1,0,0,0,0,45.5
152770,693049,"Oscar Colás",25,2024,"CWS",13,38,33,9,9,0,0,0,9,1,4,4,10,1,0,1,0,0,0,0
165254,808982,"Jung Hoo Lee",25,2024,"SF",36,158,145,38,32,4,0,2,48,15,8,10,13,1,2,3,0,2,3,20
105454,660670,"Ronald Acuña Jr.",26,2024,"ATL",49,222,192,48,35,8,1,4,70,38,15,27,53,3,16,3,0,0,4,34.2
105636,660644,"Vidal Bruján",26,2024,"MIA",94,278,248,55,37,14,2,2,79,32,16,25,54,4,5,6,1,0,5,18.8
105690,660636,"Diego A. Castillo",26,2024,"MIN",3,8,6,2,1,1,0,0,3,3,2,2,1,0,0,0,0,0,0,0
105764,661388,"William Contreras",26,2024,"MIL",155,679,595,167,105,37,2,23,277,99,92,78,139,3,9,2,0,3,20,46.5
105932,660758,"Sandro Fabian",26,2024,"TEX",3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105984,664314,"Estevan Florial",26,2024,"CLE",35,111,98,17,6,6,2,3,36,11,11,11,41,1,2,1,1,0,2,27.3
106217,663330,"Jahmai Jones",26,2024,"NYY",26,47,42,10,7,1,1,1,16,8,4,2,16,2,1,1,1,0,0,37.5
106748,660844,"Leo Rivas",26,2024,"SEA",37,86,73,17,15,1,1,0,20,10,8,10,24,1,3,0,2,0,1,10
106844,660821,"Jesús Sánchez",26,2024,"MIA",149,537,489,123,79,25,1,18,204,60,64,41,140,4,16,2,1,2,13,45
107149,660766,"Juan Yepez",26,2024,"WSH",62,249,226,64,43,15,0,6,97,32,26,18,42,1,2,1,1,3,10,40.6
107415,666018,"Jonathan Aranda",26,2024,"TB",44,143,128,30,17,7,0,6,55,22,14,12,32,2,0,0,0,1,2,36.4
