"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","R","HR","RBI","SB","BB%","K%","ISO","AVG","OBP","SLG","OPS","DRC+","DRB","DRP","WARP"
111352,682928,"CJ Abrams",22,2023,"WSH",151,614,563,83,18,64,47,5.2,19.2,0.167,0.245,0.3,0.412,0.712,89,,0.4,1.8
112997,678545,"Osleivis Basabe",22,2023,"TB",31,94,87,15,1,12,0,6.4,26.6,0.092,0.218,0.277,0.31,0.587,80,,0.1,0.2
114935,671732,"Lawrence Butler",22,2023,"OAK",41,129,123,10,4,10,0,3.1,27.1,0.13,0.211,0.24,0.341,0.581,92,,-1.2,0.3
122787,682998,"Corbin Carroll",22,2023,"AZ",153,645,565,116,25,76,54,8.8,19.4,0.221,0.285,0.362,0.506,0.868,116,,10.7,4.6
122795,682985,"Riley Greene",22,2023,"DET",99,416,378,51,11,37,7,8.4,27.4,0.159,0.288,0.349,0.447,0.796,108,,-0.2,1.9
122896,671739,"Michael Harris II",22,2023,"ATL",138,539,505,76,18,57,20,4.6,18.7,0.184,0.293,0.331,0.477,0.808,112,,0.9,3.1
123218,683002,"Gunnar Henderson",22,2023,"BAL",150,622,560,100,28,82,10,9,25.6,0.234,0.255,0.325,0.489,0.814,116,,2.2,4.2
128864,678554,"Curtis Mead",22,2023,"TB",24,92,83,12,1,5,0,7.6,22.8,0.096,0.253,0.326,0.349,0.675,82,,0.1,0.1
132154,678894,"Liover Peguero",22,2023,"PIT",56,213,198,21,7,26,6,5.2,31.5,0.136,0.237,0.28,0.374,0.654,70,,-0.6,0
133479,678882,"Ceddanne Rafaela",22,2023,"BOS",26,89,83,11,2,5,3,4.5,31.5,0.145,0.241,0.281,0.386,0.667,69,,0.1,0.1
134616,677587,"Brayan Rocchio",22,2023,"CLE",23,86,81,9,0,8,0,4.7,31.4,0.074,0.247,0.279,0.321,0.6,69,,0,0.1
134822,677594,"Julio Rodríguez",22,2023,"SEA",155,714,654,102,32,103,37,6.6,24.5,0.209,0.275,0.333,0.485,0.818,113,,1.7,4.6
135022,679032,"Johan Rojas",22,2023,"PHI",50,164,149,24,2,23,14,3,25.6,0.128,0.302,0.342,0.43,0.772,74,,0.7,0.2
138565,677588,"José Tena",22,2023,"CLE",15,34,31,2,0,3,0,8.8,38.2,0.065,0.226,0.294,0.29,0.584,67,,-0.1,0
140156,683011,"Anthony Volpe",22,2023,"NYY",157,601,541,62,21,60,24,8.7,27.8,0.174,0.209,0.283,0.383,0.666,77,,2.2,0.9
144145,687093,"Vaughn Grissom",22,2023,"ATL",22,80,75,5,0,9,0,2.5,18.8,0.067,0.28,0.313,0.347,0.66,91,,-0.9,0.2
144429,687263,"Zach Neto",22,2023,"LAA",82,329,289,38,9,34,5,6.1,23.4,0.152,0.225,0.308,0.377,0.685,98,,1.2,1.5
108518,666703,"Eguy Rosario",23,2023,"SD",10,37,36,6,2,6,0,2.7,32.4,0.25,0.25,0.27,0.5,0.77,83,,-0.1,0.1
109139,671277,"Luis García Jr.",23,2023,"WSH",122,482,447,61,9,50,9,5.6,12.4,0.119,0.266,0.304,0.385,0.689,97,,-1.5,1.4
109355,672356,"Gabriel Arias",23,2023,"CLE",110,345,315,36,10,26,3,8.1,32.8,0.143,0.21,0.275,0.352,0.627,84,,0.6,0.5
109543,672744,"Alexander Canario",23,2023,"CHC",6,17,17,1,1,6,0,0,47.1,0.353,0.294,0.294,0.647,0.941,63,,-0.2,0
109864,672580,"Maikel Garcia",23,2023,"KC",123,515,464,59,4,50,23,7.4,22.3,0.086,0.272,0.323,0.358,0.681,85,,0.7,1.1
110017,671056,"Iván Herrera",23,2023,"STL",12,44,37,6,0,4,0,11.4,25,0.054,0.297,0.409,0.351,0.76,85,,-0.3,0
110245,672779,"Tucupita Marcano",23,2023,"PIT",68,220,202,16,3,18,5,4.5,15.9,0.124,0.233,0.276,0.356,0.632,85,,-3.9,0.4
110402,672515,"Gabriel Moreno",23,2023,"AZ",107,380,341,33,7,50,6,7.6,19.7,0.123,0.284,0.339,0.408,0.747,98,,-7.6,0.6
110535,672724,"Oswald Peraza",23,2023,"NYY",52,191,173,15,2,14,4,6.8,26.2,0.081,0.191,0.267,0.272,0.539,81,,0.1,0.4
110536,672695,"Geraldo Perdomo",23,2023,"AZ",138,495,407,71,6,47,16,12.9,17.4,0.113,0.246,0.353,0.359,0.712,94,,-3.4,1.5
110621,671218,"Heliot Ramos",23,2023,"SF",25,60,56,5,1,2,0,6.7,33.3,0.125,0.179,0.233,0.304,0.537,76,,-0.7,0
110868,672820,"Lenyn Sosa",23,2023,"CWS",52,173,164,12,6,14,0,2.9,23.1,0.146,0.201,0.224,0.348,0.572,81,,0.4,0.2
110877,670869,"Livan Soto",23,2023,"LAA",4,12,9,2,0,0,0,25,16.7,0,0.222,0.417,0.222,0.639,111,,0,0.1
111017,668901,"Mark Vientos",23,2023,"NYM",65,233,218,19,9,22,1,4.3,30.5,0.156,0.211,0.253,0.367,0.62,88,,-0.4,0.3
111498,677941,"Jordyn Adams",23,2023,"LAA",15,40,39,1,0,1,1,0,40,0,0.128,0.125,0.128,0.253,63,,-1,-0.1
112639,678225,"Ji Hwan Bae",23,2023,"PIT",104,371,334,54,2,32,24,8.1,24.8,0.081,0.231,0.296,0.311,0.607,74,,1.7,0.7
115660,671213,"Triston Casas",23,2023,"BOS",131,502,429,66,24,65,0,13.9,25.1,0.226,0.263,0.367,0.49,0.857,131,,-1.8,3.2
117074,681297,"Colton Cowser",23,2023,"BAL",23,77,61,15,0,4,1,16.9,28.6,0.033,0.115,0.286,0.148,0.434,87,,0.5,0.2
117672,680779,"Henry Davis",23,2023,"PIT",62,255,225,27,7,24,3,9.8,27.1,0.138,0.213,0.302,0.351,0.653,87,,-2.1,0.1
119177,669364,"Xavier Edwards",23,2023,"MIA",28,84,78,12,0,3,5,3.6,16.7,0.038,0.295,0.329,0.333,0.662,88,,0.2,0.3
121206,680869,"Zack Gelof",23,2023,"OAK",69,300,270,40,14,32,14,8.7,27.3,0.237,0.267,0.337,0.504,0.841,95,,0.6,1
121931,669357,"Nolan Gorman",23,2023,"STL",118,464,406,59,27,76,7,11.4,31.9,0.241,0.236,0.328,0.478,0.806,119,,0.7,2.7
125372,672284,"Jarred Kelenic",23,2023,"SEA",105,416,372,44,11,49,13,9.9,31.7,0.167,0.253,0.327,0.419,0.746,80,,0.9,0.5
128758,680574,"Matt McLain",23,2023,"CIN",89,403,365,65,16,50,14,7.7,28.5,0.216,0.29,0.357,0.507,0.864,93,,2.8,1.4
128870,678009,"Parker Meadows",23,2023,"DET",36,145,125,19,3,13,8,11.7,25.5,0.136,0.232,0.331,0.368,0.699,91,,1.5,0.4
130661,666310,"Bo Naylor",23,2023,"CLE",67,230,198,33,11,32,5,13,23,0.232,0.237,0.339,0.47,0.809,103,,5.3,1.6
131149,681351,"Logan O'Hoppe",23,2023,"LAA",51,199,182,23,14,29,0,7,24.1,0.264,0.236,0.296,0.5,0.796,107,,-7.2,0
131409,680716,"Jonathan Ornelas",23,2023,"TEX",7,8,7,2,0,0,0,0,50,0,0.143,0.25,0.143,0.393,80,,0,0
134717,682848,"Endy Rodríguez",23,2023,"PIT",57,204,186,27,3,13,0,8.3,24,0.108,0.22,0.284,0.328,0.612,83,,4.9,0.9
136838,672279,"Michael Siani",23,2023,,6,6,5,1,0,0,1,16.7,16.7,0,0,0.167,0,0.167,91,,0,0
138635,677950,"Alek Thomas",23,2023,"AZ",116,402,374,51,9,39,9,4.7,21.4,0.144,0.23,0.273,0.374,0.647,79,,4.2,1.1
138910,679529,"Spencer Torkelson",23,2023,"DET",159,684,606,88,31,94,3,9.8,25,0.213,0.233,0.313,0.446,0.759,114,,-2.2,2.3
139196,668930,"Brice Turang",23,2023,"MIL",130,448,404,46,6,34,26,8.5,21,0.082,0.218,0.285,0.3,0.585,79,,-1.6,0.8
139705,678246,"Miguel Vargas",23,2023,"LAD",81,304,256,36,7,32,3,12.5,20.1,0.172,0.195,0.305,0.367,0.672,95,,-0.9,0.7
140577,669224,"Austin Wells",23,2023,"NYY",19,75,70,8,4,13,0,4,18.7,0.257,0.229,0.257,0.486,0.743,108,,1.5,0.5
141166,677951,"Bobby Witt Jr.",23,2023,"KC",158,694,641,97,30,96,49,5.8,17.4,0.218,0.276,0.319,0.495,0.814,131,,-6.8,5
141688,683146,"Brett Baty",23,2023,"NYM",107,389,353,41,9,34,2,7.5,28,0.11,0.212,0.275,0.323,0.598,84,,-4.5,0.5
143244,685133,"Wade Meckler",23,2023,"SF",20,64,56,6,0,4,0,9.4,39.1,0.018,0.232,0.328,0.25,0.578,64,,-1.1,0
144778,687952,"Christian Encarnacion-Strand",23,2023,"CIN",63,241,222,29,13,37,2,5.8,28.6,0.207,0.27,0.328,0.477,0.805,94,,0,0.3
149417,696100,"Hunter Goodman",23,2023,"COL",23,77,70,6,1,17,1,6.5,31.2,0.186,0.2,0.247,0.386,0.633,83,,-0.3,0
151281,686217,"Sal Frelick",23,2023,"MIL",57,223,191,29,3,24,7,12.6,16.6,0.105,0.246,0.341,0.351,0.692,89,,2.3,0.8
151463,696285,"Jacob Young",23,2023,"WSH",33,121,107,9,0,12,13,8.3,18.2,0.084,0.252,0.322,0.336,0.658,88,,1.2,0.4
105509,660620,"Jonathan Araúz",24,2023,"NYM",21,66,59,3,3,9,0,7.6,27.3,0.153,0.136,0.203,0.288,0.491,78,,-0.1,0.1
106498,660707,"Elehuris Montero",24,2023,"COL",83,307,284,40,11,39,0,4.9,36.2,0.183,0.243,0.29,0.426,0.716,67,,-0.5,-0.5
106820,660688,"Keibert Ruiz",24,2023,"WSH",136,562,523,55,18,67,1,5.5,10.3,0.149,0.26,0.308,0.409,0.717,102,,-11.1,1
107182,665742,"Juan Soto",24,2023,"SD",162,708,568,97,35,109,12,18.6,18.2,0.245,0.275,0.41,0.519,0.929,155,,-2.3,6.8
107184,665489,"Vladimir Guerrero Jr.",24,2023,"TOR",156,682,602,78,26,94,5,9.8,14.7,0.179,0.264,0.345,0.444,0.789,129,,-0.9,3.7
107293,665750,"Leody Taveras",24,2023,"TEX",143,554,511,67,14,67,14,6.3,21.1,0.155,0.266,0.312,0.421,0.733,93,,2.3,2
107401,665804,"Miguel Amaya",24,2023,"CHC",51,156,131,17,5,18,0,7.7,25.6,0.145,0.214,0.329,0.359,0.688,106,,2,1
107439,668731,"Akil Baddoo",24,2023,"DET",109,357,312,40,11,34,14,11.8,24.9,0.154,0.218,0.31,0.372,0.682,104,,5.9,1.8
107561,665828,"Oswaldo Cabrera",24,2023,"NYY",102,330,298,35,5,29,8,7.6,21.8,0.087,0.211,0.275,0.299,0.574,75,,-0.2,0.2
107582,666185,"Dylan Carlson",24,2023,"STL",73,255,219,27,5,27,3,10.2,19.2,0.114,0.219,0.318,0.333,0.651,105,,0,1.1
107611,666801,"Rodolfo Castro",24,2023,,86,256,227,21,6,24,1,9,28.9,0.11,0.211,0.297,0.322,0.619,91,,-1.5,0.7
107675,665833,"Oneil Cruz",24,2023,"PIT",9,40,32,7,1,4,3,17.5,20,0.125,0.25,0.375,0.375,0.75,104,,-0.1,0.2
107784,665877,"José Fermín",24,2023,"STL",19,61,51,2,0,4,0,9.8,13.1,0.02,0.235,0.339,0.255,0.594,97,,0,0.2
107858,665926,"Andrés Giménez",24,2023,"CLE",153,616,557,76,15,62,30,5.2,18.2,0.147,0.251,0.314,0.399,0.713,89,,2.4,2.1
108343,665506,"Cristian Pache",24,2023,"PHI",39,95,84,12,2,11,2,10.5,28.4,0.179,0.238,0.319,0.417,0.736,89,,-0.6,0.2
108350,670623,"Isaac Paredes",24,2023,"TB",141,571,492,71,31,98,1,10.2,18.2,0.238,0.25,0.352,0.488,0.84,100,,0.1,1.9
108525,665923,"Esteury Ruiz",24,2023,"OAK",129,497,449,47,5,47,67,4,19.9,0.091,0.254,0.309,0.345,0.654,84,,-1,0.8
108651,665487,"Fernando Tatis Jr.",24,2023,"SD",141,635,575,91,25,78,29,8.3,22.2,0.191,0.257,0.322,0.449,0.771,123,,5,4.1
108656,669392,"Samad Taylor",24,2023,"KC",29,69,60,11,0,4,8,10.1,31.9,0.067,0.2,0.279,0.267,0.546,73,,0.4,0.1
108701,665839,"Enmanuel Valdez",24,2023,"BOS",46,149,139,17,6,19,5,5.4,24.8,0.187,0.266,0.311,0.453,0.764,100,,0.1,0.6
109083,669261,"Jack Suwinski",24,2023,"PIT",141,534,447,63,26,74,13,14,32.2,0.23,0.224,0.339,0.454,0.793,122,,0.8,3.6
109295,666176,"Jo Adell",24,2023,"LAA",17,62,58,7,3,6,1,6.5,40.3,0.241,0.207,0.258,0.448,0.706,72,,0.1,0.1
109318,669397,"Nick Allen",24,2023,"OAK",99,329,303,29,4,20,5,5.2,15.8,0.066,0.221,0.263,0.287,0.55,74,,2,0.4
109542,669134,"Luis Campusano",24,2023,"SD",48,174,163,27,7,30,0,4,12.1,0.172,0.319,0.356,0.491,0.847,101,,-3.9,0.2
109738,673237,"Yainer Diaz",24,2023,"HOU",104,377,355,51,23,60,0,2.9,19.6,0.256,0.282,0.308,0.538,0.846,114,,-1.8,1.6
109755,669023,"Jeter Downs",24,2023,"WSH",5,9,5,4,0,1,2,44.4,11.1,0,0.4,0.667,0.4,1.067,105,,0,0.1
109838,671289,"Tyler Freeman",24,2023,"CLE",61,168,153,20,4,18,5,6,17.9,0.124,0.242,0.295,0.366,0.661,91,,-0.4,0.3
110120,671083,"Buddy Kennedy",24,2023,"AZ",10,29,24,1,0,1,0,13.8,20.7,0.042,0.167,0.31,0.208,0.518,97,,0,0.1
110182,668904,"Royce Lewis",24,2023,"MIN",58,239,217,36,15,52,6,8.4,23,0.24,0.309,0.372,0.548,0.92,117,,-0.1,1.3
110333,669004,"MJ Melendez",24,2023,"KC",148,602,533,65,16,56,6,10.3,28.2,0.163,0.235,0.316,0.398,0.714,93,,4,1.6
110372,668751,"Cal Mitchell",24,2023,"PIT",2,5,4,0,0,0,0,20,20,0,0,0.2,0,0.2,98,,0,0
110401,666624,"Christopher Morel",24,2023,"CHC",107,429,388,62,26,70,6,8.4,31,0.26,0.247,0.313,0.508,0.821,112,,-0.7,1.5
110594,668472,"Nick Pratto",24,2023,"KC",89,345,306,33,7,35,1,8.4,40,0.121,0.232,0.307,0.353,0.66,66,,-1,-0.5
110800,676914,"Davis Schneider",24,2023,"TOR",35,141,116,23,8,20,1,14.9,30.5,0.328,0.276,0.404,0.603,1.007,101,,0.1,0.5
110851,675986,"Canaan Smith-Njigba",24,2023,"PIT",13,37,32,3,0,5,1,10.8,43.2,0.094,0.125,0.216,0.219,0.435,66,,-0.2,0
111044,671221,"Drew Waters",24,2023,"KC",92,337,302,40,8,32,16,8,31.8,0.149,0.228,0.3,0.377,0.677,88,,-0.2,0.8
111086,677800,"Wilyer Abreu",24,2023,"BOS",27,85,76,10,2,14,3,10.6,27.1,0.158,0.316,0.388,0.474,0.862,99,,-1.1,0.3
111090,676070,"Jacob Amaya",24,2023,"MIA",4,9,9,1,0,2,1,0,11.1,0,0.222,0.222,0.222,0.444,95,,0,0
111156,676369,"Nelson Velázquez",24,2023,,50,179,162,35,17,34,0,7.8,28.5,0.352,0.235,0.302,0.586,0.888,126,,-0.7,1
111187,677649,"Ezequiel Duran",24,2023,"TEX",122,439,406,55,14,46,8,5.2,27.3,0.167,0.276,0.324,0.443,0.767,93,,0.4,1.2
111216,672386,"Alejandro Kirk",24,2023,"TOR",121,422,372,34,8,43,0,10,10.7,0.108,0.25,0.334,0.358,0.692,106,,8.7,2.7
112687,672275,"Patrick Bailey",24,2023,"SF",94,353,326,29,7,48,1,5.9,28.3,0.126,0.233,0.285,0.359,0.644,78,,26.1,3.1
114833,676475,"Alec Burleson",24,2023,"STL",107,347,315,34,8,36,3,6.6,13,0.146,0.244,0.3,0.39,0.69,95,,-2.8,0.5
118215,676356,"Jonny DeLuca",24,2023,"LAD",24,45,42,5,2,6,1,6.7,17.8,0.167,0.262,0.311,0.429,0.74,109,,0.4,0.2
125175,666397,"Edouard Julien",24,2023,"MIN",107,408,338,60,16,37,3,15.7,31.4,0.195,0.263,0.381,0.459,0.84,106,,0.2,1.7
125642,677008,"Heston Kjerstad",24,2023,"BAL",13,33,30,3,2,3,0,6.1,30.3,0.233,0.233,0.281,0.467,0.748,101,,0,0.1
126858,679845,"Nick Loftin",24,2023,"KC",19,68,62,10,0,10,2,5.9,17.6,0.113,0.323,0.368,0.435,0.803,93,,0,0.2
129622,669003,"Garrett Mitchell",24,2023,"MIL",19,73,65,10,3,7,1,9.6,35.6,0.2,0.246,0.315,0.446,0.761,72,,1.5,0.2
136264,669477,"Casey Schmitt",24,2023,"SF",87,277,253,28,5,30,2,4.7,23.5,0.119,0.206,0.255,0.324,0.579,84,,-1.6,0.3
138833,669911,"Michael Toglia",24,2023,"COL",42,152,141,18,4,9,1,6.6,32.9,0.121,0.163,0.224,0.284,0.508,68,,0.1,-0.2
140632,676059,"Jordan Westburg",24,2023,"BAL",67,228,208,26,3,23,4,7,24.6,0.144,0.26,0.311,0.404,0.715,81,,-0.3,0.3
140882,675961,"Alika Williams",24,2023,"PIT",36,112,101,7,0,6,0,8,31.3,0.05,0.198,0.27,0.248,0.518,68,,-0.9,-0.1
143882,686676,"Korey Lee",24,2023,"CWS",24,70,65,4,1,3,0,7.1,28.6,0.062,0.077,0.143,0.138,0.281,78,,-1.5,0
144443,687401,"Joey Ortiz",24,2023,"BAL",14,34,33,4,0,4,0,0,26.5,0.03,0.212,0.206,0.242,0.448,92,,0,0.1
147697,689172,"Brett Wisely",24,2023,"SF",46,131,120,10,2,8,2,6.9,30.5,0.092,0.175,0.231,0.267,0.498,71,,0.1,0.2
148608,686894,"Joey Wiemer",24,2023,"MIL",124,410,367,48,13,42,11,8.8,28.3,0.158,0.204,0.283,0.362,0.645,90,,0.5,1.1
148620,693304,"Nick Gonzales",24,2023,"PIT",35,128,115,12,2,13,0,4.7,28.1,0.139,0.209,0.268,0.348,0.616,83,,0.1,0.3
152770,693049,"Oscar Colás",24,2023,"CWS",73,263,245,32,5,19,4,4.6,27,0.098,0.216,0.257,0.314,0.571,64,,-1.2,-0.5
105454,660670,"Ronald Acuña Jr.",25,2023,"ATL",159,735,643,149,41,106,73,10.9,11.4,0.258,0.337,0.416,0.596,1.012,174,,2.1,8.7
105636,660644,"Vidal Bruján",25,2023,"TB",35,84,76,14,0,6,3,6,25,0.026,0.171,0.241,0.197,0.438,79,,-0.1,0.1
105690,660636,"Diego A. Castillo",25,2023,"AZ",1,1,1,0,0,0,0,0,0,0,0,0,0,0,77,,0,0
105764,661388,"William Contreras",25,2023,"MIL",141,611,540,86,17,78,6,10.3,20.6,0.169,0.289,0.367,0.457,0.824,112,,9.2,3.9
105984,664314,"Estevan Florial",25,2023,"NYY",19,71,61,5,0,8,3,9.9,28.2,0.082,0.23,0.324,0.311,0.635,82,,-0.6,0.1
106066,660757,"Oscar Gonzalez",25,2023,"CLE",54,180,173,15,2,12,0,2.8,25.6,0.098,0.214,0.239,0.312,0.551,68,,0.1,-0.3
106153,660634,"Yonny Hernández",25,2023,"LAD",13,27,22,5,0,4,0,7.4,29.6,0.045,0.136,0.231,0.182,0.413,87,,0,0.1
106217,663330,"Jahmai Jones",25,2023,"MIL",5,11,10,2,0,3,1,9.1,45.5,0.1,0.2,0.273,0.3,0.573,85,,0,0
106844,660821,"Jesús Sánchez",25,2023,"MIA",117,403,361,43,14,52,3,9.4,26.8,0.197,0.252,0.326,0.449,0.775,115,,-2.3,1.8
107149,660766,"Juan Yepez",25,2023,"STL",26,65,60,5,2,2,0,6.2,30.8,0.117,0.183,0.246,0.3,0.546,78,,-1,-0.1
107415,666018,"Jonathan Aranda",25,2023,"TB",34,103,87,13,2,13,0,12.6,30.1,0.138,0.23,0.34,0.368,0.708,86,,0,0.1
107480,666181,"Will Benson",25,2023,"CIN",108,329,287,51,11,31,19,12.2,31.3,0.223,0.275,0.365,0.498,0.863,101,,0.7,1.1
107491,666182,"Bo Bichette",25,2023,"TOR",135,601,571,69,20,73,5,4.5,19.1,0.168,0.306,0.339,0.475,0.814,112,,1.5,3.4
107632,665862,"Jazz Chisholm Jr.",25,2023,"MIA",96,383,352,50,19,51,22,6.8,30.8,0.207,0.25,0.304,0.457,0.761,95,,2.7,1.8
107982,669087,"Sam Huff",25,2023,"TEX",19,46,44,5,3,6,0,4.3,39.1,0.25,0.25,0.283,0.5,0.783,89,,-0.1,0.1
108051,666198,"Carter Kieboom",25,2023,"WSH",27,94,87,12,4,11,0,6.4,28.7,0.161,0.207,0.266,0.368,0.634,79,,-0.4,0.1
108055,666135,"Alex Kirilloff",25,2023,"MIN",87,319,281,35,11,41,1,8.8,25.1,0.174,0.27,0.348,0.445,0.793,85,,-0.1,0.3
108118,666139,"Josh Lowe",25,2023,"TB",131,501,466,71,20,83,32,6.2,24.8,0.208,0.292,0.335,0.5,0.835,109,,4.4,2.5
108236,669304,"Jose Miranda",25,2023,"MIN",40,152,142,12,3,13,0,5.9,15.8,0.092,0.211,0.263,0.303,0.566,84,,-0.5,0.1
108243,666160,"Mickey Moniak",25,2023,"LAA",85,324,312,35,14,45,6,2.8,35.2,0.215,0.279,0.306,0.494,0.8,83,,0.7,0.7
108516,666163,"Ben Rortvedt",25,2023,"NYY",28,79,68,6,2,4,0,13.9,24.1,0.103,0.118,0.241,0.221,0.462,91,,1.3,0.4
108682,666211,"Taylor Trammell",25,2023,"SEA",21,56,46,7,3,11,0,16.1,39.3,0.196,0.13,0.286,0.326,0.612,89,,0,0.1
108947,666134,"Nolan Jones",25,2023,"COL",105,424,367,60,20,62,20,12.5,29.7,0.245,0.297,0.389,0.542,0.931,125,,-0.7,2.6
109122,669016,"Brandon Marsh",25,2023,"PHI",131,472,404,58,12,60,10,12.5,30.5,0.181,0.277,0.372,0.458,0.83,101,,-1.3,1.8
110664,673357,"Luis Robert Jr.",25,2023,"CWS",145,595,546,90,38,80,20,5,28.9,0.278,0.264,0.315,0.542,0.857,123,,-4.2,3.4
110935,669352,"Bubba Thompson",25,2023,"TEX",31,60,53,10,0,4,4,6.7,26.7,0.113,0.17,0.237,0.283,0.52,80,,0.4,0.1
111300,676480,"Jose Barrero",25,2023,"CIN",43,149,133,15,2,17,3,10.1,29.5,0.105,0.218,0.295,0.323,0.618,80,,-2.3,0.1
113823,668709,"JJ Bleday",25,2023,"OAK",81,303,256,35,10,27,5,13.9,23.8,0.16,0.195,0.31,0.355,0.665,93,,-3.5,0.5
115478,681481,"Kerry Carpenter",25,2023,"DET",118,459,418,57,20,64,6,7,25.1,0.194,0.278,0.34,0.471,0.811,99,,0.7,1.5
120133,666149,"Tyler Fitzgerald",25,2023,"SF",10,34,32,3,2,5,2,5.9,29.4,0.25,0.219,0.265,0.469,0.734,86,,-0.2,0
120177,666150,"Dominic Fletcher",25,2023,"AZ",27,102,93,10,2,14,0,6.9,21.6,0.14,0.301,0.35,0.441,0.791,85,,-1,0
122664,666152,"David Hamilton",25,2023,"BOS",13,39,33,2,0,0,2,15.4,25.6,0.061,0.121,0.256,0.182,0.438,91,,-0.1,0.1
125480,666197,"Grae Kessinger",25,2023,"HOU",22,45,40,3,1,1,0,11.1,26.7,0.125,0.2,0.289,0.325,0.614,102,,0.1,0.2
125906,668952,"Ryan Kreidler",25,2023,"DET",10,18,18,2,0,0,0,0,38.9,0,0.111,0.111,0.111,0.222,81,,0,0
126005,680757,"Steven Kwan",25,2023,"CLE",157,718,638,93,5,54,21,9.7,10.4,0.102,0.268,0.34,0.37,0.71,98,,7.6,3.1
126172,669127,"Shea Langeliers",25,2023,"OAK",132,490,448,52,22,63,3,6.9,29.2,0.208,0.205,0.268,0.413,0.681,92,,-9.6,0.5
128477,664983,"Jake McCarthy",25,2023,"AZ",94,312,276,37,2,16,26,8.3,19.9,0.083,0.243,0.318,0.326,0.644,85,,4.3,0.7
129286,670223,"Matt Mervis",25,2023,"CHC",27,99,90,8,3,11,0,8.1,32.3,0.122,0.167,0.242,0.289,0.531,95,,-0.1,0.3
130939,663457,"Lars Nootbaar",25,2023,"STL",116,503,426,74,14,46,11,14.3,19.7,0.157,0.261,0.367,0.418,0.785,118,,1.8,3.2
132232,665161,"Jeremy Peña",25,2023,"HOU",149,634,577,81,10,52,13,6.8,20.3,0.118,0.263,0.324,0.381,0.705,94,,0.4,1.7
135527,668939,"Adley Rutschman",25,2023,"BAL",154,687,588,84,20,80,1,13.4,14.7,0.158,0.277,0.374,0.435,0.809,125,,12.2,6.2
