Name,Team,Pos,Inn,rSZ,rCERA,rSB,rGDP,rARM,rGFP,rPM,rTS,DRS,ARM,DPR,RngR,ErrR,UZR,UZR/150,FRM,OAA,FRV,Def,NameASCII,PlayerId,MLBAMID
"Hunter Pence","SFG","RF",908.1,,,,,0,-1,-1,,-2,-1.4101799726486206,,-1.4152400493621826,1.4040820002555847,-1.4213344724848866,-2.3166353831386557,,-5,-6,-11.312697734693515,"Hunter Pence",8252,452254
"Brandon Belt","SFG","1B",1330.1,,,,1,,-1,6,,5,,0.5295820236206055,2.390549898147583,-0.4054444096982479,2.5146920680999756,3.108438389146783,,0,1,-11.610778240681316,"Brandon Belt",10264,474832
"Nick Markakis","ATL","RF",1339,,,,,1,2,7,,10,-3.0642600059509277,,4.890880107879639,0.5862709879875183,2.412899971008301,2.2151665841986357,,-2,-4,-11.627891980241934,"Nick Markakis",5930,455976
"Paul Goldschmidt","ARI","1B",1389.1,,,,1,,1,3,,6,,0.8102959990501404,-0.9873669743537903,4.064685136079788,3.8876160979270935,3.110457486494175,,1,1,-12.17249180155166,"Paul Goldschmidt",9218,502671
"Andrew McCutchen","PIT","CF",1318,,,,,-3,-2,-21,,-26,-0.12943799793720245,,-14.510899543762207,-0.004016995429992676,-14.644338205456734,-14.65559368353823,,-14,-13,-13.686425223488534,"Andrew McCutchen",9847,457705
"Melky Cabrera","CHW","LF",1293,,,,,4,4,-13,,-5,0.7451769709587097,,-5.057290077209473,1.0673700273036957,-3.2447429299354553,-2.9839804013120172,,-12,-11,-14.115018921210389,"Melky Cabrera",4022,466320
"Adrián González","LAD","1B",1295.1,,,,0,,2,1,,3,,0.2752949893474579,-2.881659984588623,2.9020299911499023,0.29566508904099464,0.34170723749806414,,-4,-2,-14.205672683607975,"Adrian Gonzalez",1908,408236
"Chris Davis","BAL","1B",1327,,,,0,,4,1,,5,,0.2574769854545593,2.922679901123047,0.04213601350784302,3.222286880016327,2.4751481992423634,,-4,-4,-14.980007189516403,"Chris Davis",9272,448801
"José Abreu","CHW","1B",1355.2,,,,0,,1,-3,,-1,,-0.17525599896907806,-3.143549919128418,-0.5202580243349075,-3.8390660136938095,-4.668966622150444,,-5,-4,-16.194759187317644,"Jose Abreu",15676,547989
"J.D. Martinez","DET","RF",1027.1,,,,,-4,0,-18,,-22,-2.6897499561309814,,-7.834889888763428,-2.6385999098420143,-13.163250207901001,-18.1813253654732,,-11,-12,-17.687901027693204,"J.D. Martinez",6184,502110
"Eric Hosmer","KCR","1B",1351,,,,0,,4,-7,,-2,,-0.3949269950389862,-7.94743013381958,3.421751022338867,-4.9206070601940155,-3.547152012509812,,-9,-7,-18.497654709925808,"Eric Hosmer",3516,543333
"Joey Votto","CIN","1B",1342,,,,-1,,-2,-9,,-12,,-0.5834800004959106,-2.575890064239502,-0.6566630601882935,-3.816029906272888,-3.56588410273675,,-9,-8,-18.503522056572212,"Joey Votto",4314,458015
