"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff","era","xera","era_minus_xera_diff"
"Manning, Matt","666159","2023","316","239",0.212,0.269,-0.05700000000000002,0.375,0.502,-0.127,0.281,0.355,-0.07399999999999995,"3.58","5.48","-1.903"
"Richards, Trevor","670950","2023","315","173",0.228,0.201,0.026999999999999996,0.424,0.368,0.055999999999999994,0.318,0.291,0.027000000000000024,"4.95","3.53","1.424"
"Wilson, Bryse","669060","2023","314","229",0.211,0.246,-0.035,0.377,0.406,-0.029000000000000026,0.281,0.307,-0.025999999999999968,"2.58","3.96","-1.377"
"Fried, Max","608331","2023","311","211",0.242,0.217,0.024999999999999994,0.343,0.316,0.027000000000000024,0.279,0.257,0.02200000000000002,"2.55","2.73","-0.181"
"Skubal, Tarik","669373","2023","310","191",0.199,0.197,0.0020000000000000018,0.298,0.29,0.008000000000000007,0.238,0.236,0.0020000000000000018,"2.80","2.30","0.501"
"Farmer, Buck","571656","2023","309","206",0.214,0.22,-0.006000000000000005,0.402,0.407,-0.004999999999999949,0.303,0.31,-0.007000000000000006,"4.20","4.04","0.16"
"Rogers, Tyler","643511","2023","309","225",0.236,0.219,0.016999999999999987,0.368,0.306,0.062,0.284,0.257,0.02699999999999997,"3.04","2.73","0.311"
"Brash, Matt","666374","2023","308","166",0.242,0.209,0.033,0.323,0.304,0.019000000000000017,0.292,0.28,0.011999999999999955,"3.06","3.25","-0.193"
"Scott, Tanner","656945","2023","307","175",0.191,0.204,-0.012999999999999984,0.264,0.274,-0.010000000000000009,0.236,0.246,-0.010000000000000009,"2.31","2.50","-0.192"
"Bickford, Phil","641360","2023","304","185",0.23,0.241,-0.010999999999999982,0.393,0.425,-0.03199999999999997,0.319,0.335,-0.016000000000000014,"4.95","4.80","0.146"
"Whitlock, Garrett","676477","2023","304","216",0.288,0.272,0.01599999999999996,0.502,0.46,0.04199999999999998,0.35,0.328,0.021999999999999964,"5.15","4.58","0.569"
"Hoeing, Bryan","663773","2023","304","224",0.259,0.27,-0.01100000000000001,0.504,0.488,0.016000000000000014,0.347,0.35,-0.0030000000000000027,"5.48","5.30","0.176"
"Boyd, Matthew","571510","2023","303","203",0.25,0.244,0.006000000000000005,0.424,0.419,0.0050000000000000044,0.322,0.317,0.0050000000000000044,"5.45","4.24","1.211"
"Merryweather, Julian","657240","2023","303","168",0.219,0.211,0.008000000000000007,0.332,0.349,-0.01699999999999996,0.291,0.298,-0.007000000000000006,"3.38","3.71","-0.335"
"Grove, Michael","675627","2023","302","207",0.296,0.273,0.022999999999999965,0.5,0.465,0.034999999999999976,0.363,0.341,0.021999999999999964,"6.13","5.00","1.13"
"Contreras, Roansy","672710","2023","302","214",0.282,0.279,0.002999999999999947,0.466,0.452,0.014000000000000012,0.357,0.355,0.0020000000000000018,"6.58","5.48","1.105"
"Pallante, Andre","669467","2023","302","226",0.286,0.259,0.02699999999999997,0.414,0.357,0.056999999999999995,0.341,0.313,0.028000000000000025,"4.76","4.13","0.635"
"Clase, Emmanuel","661403","2023","302","221",0.242,0.234,0.00799999999999998,0.327,0.353,-0.025999999999999968,0.265,0.271,-0.006000000000000005,"3.22","3.04","0.18"
"McGough, Scott","543518","2023","301","183",0.226,0.238,-0.011999999999999983,0.44,0.408,0.03200000000000003,0.318,0.316,0.0020000000000000018,"4.74","4.21","0.525"
"Hernández, Carlos","672578","2023","301","191",0.233,0.252,-0.01899999999999999,0.425,0.435,-0.010000000000000009,0.319,0.332,-0.013000000000000012,"5.27","4.70","0.571"
"Barlow, Scott","605130","2023","299","181",0.242,0.235,0.007000000000000006,0.337,0.34,-0.0030000000000000027,0.299,0.3,-0.0010000000000000009,"4.37","3.77","0.598"
"Morgan, Eli","669212","2023","299","199",0.267,0.243,0.02400000000000002,0.414,0.401,0.012999999999999956,0.322,0.307,0.015000000000000013,"4.01","3.96","0.05"
"Montero, Rafael","606160","2023","298","187",0.279,0.246,0.03300000000000003,0.479,0.425,0.05399999999999999,0.359,0.329,0.02999999999999997,"5.08","4.61","0.469"
"Stephan, Trevor","663986","2023","294","188",0.245,0.242,0.0030000000000000027,0.389,0.411,-0.021999999999999964,0.311,0.326,-0.015000000000000013,"4.06","4.51","-0.447"
"Cuas, Jose","621016","2023","292","179",0.253,0.256,-0.0030000000000000027,0.406,0.448,-0.04199999999999998,0.339,0.354,-0.014999999999999958,"4.00","5.44","-1.445"
"Suter, Brent","608718","2023","292","209",0.249,0.229,0.01999999999999999,0.341,0.316,0.025000000000000022,0.294,0.279,0.014999999999999958,"3.38","3.23","0.145"
"Santos, Gregory","666619","2023","289","201",0.258,0.245,0.013000000000000012,0.318,0.314,0.0040000000000000036,0.283,0.275,0.007999999999999952,"3.39","3.14","0.252"
"Finnegan, Kyle","640448","2023","288","200",0.254,0.264,-0.010000000000000009,0.423,0.444,-0.02100000000000002,0.32,0.332,-0.01200000000000001,"3.76","4.70","-0.936"
"Teheran, Julio","527054","2023","288","221",0.254,0.271,-0.017000000000000015,0.466,0.471,-0.004999999999999949,0.324,0.338,-0.014000000000000012,"4.39","4.90","-0.505"
"Lange, Alex","656638","2023","288","157",0.185,0.205,-0.01999999999999999,0.315,0.31,0.0050000000000000044,0.294,0.304,-0.010000000000000009,"3.68","3.87","-0.188"
"Payamps, Joel","606303","2023","287","187",0.219,0.227,-0.008000000000000007,0.342,0.344,-0.0019999999999999463,0.272,0.279,-0.007000000000000006,"2.55","3.23","-0.683"
"Abreu, Bryan","650556","2023","287","153",0.177,0.194,-0.017000000000000015,0.286,0.336,-0.050000000000000044,0.255,0.279,-0.02400000000000002,"1.75","3.23","-1.48"
"Thompson, Zack","668868","2023","287","188",0.27,0.257,0.013000000000000012,0.422,0.419,0.0030000000000000027,0.329,0.328,0.0010000000000000009,"4.48","4.58","-0.103"
"Rodón, Carlos","607074","2023","286","189",0.261,0.253,0.008000000000000007,0.498,0.471,0.027000000000000024,0.357,0.35,0.007000000000000006,"6.86","5.30","1.555"
"Díaz, Alexis","664747","2023","286","154",0.186,0.192,-0.006000000000000005,0.28,0.289,-0.008999999999999952,0.279,0.286,-0.006999999999999951,"3.07","3.40","-0.326"
"Hicks, Jordan","663855","2023","285","168",0.231,0.209,0.02200000000000002,0.332,0.308,0.02400000000000002,0.296,0.282,0.014000000000000012,"3.29","3.30","-0.011"
"Harris, Hogan","663687","2023","284","196",0.269,0.258,0.01100000000000001,0.47,0.462,0.007999999999999952,0.352,0.345,0.007000000000000006,"7.14","5.13","2.013"
"Varland, Louis","686973","2023","283","194",0.252,0.249,0.0030000000000000027,0.492,0.469,0.02300000000000002,0.335,0.328,0.007000000000000006,"4.63","4.58","0.052"
"Cano, Yennier","666974","2023","283","202",0.226,0.247,-0.02099999999999999,0.331,0.355,-0.023999999999999966,0.261,0.281,-0.020000000000000018,"2.11","3.28","-1.174"
"García, Yimi","554340","2023","282","182",0.261,0.236,0.025000000000000022,0.405,0.364,0.041000000000000036,0.312,0.289,0.02300000000000002,"4.09","3.48","0.611"
"Graveman, Kendall","608665","2023","282","174",0.214,0.234,-0.020000000000000018,0.37,0.382,-0.01200000000000001,0.312,0.328,-0.016000000000000014,"3.12","4.58","-1.459"
"Estévez, Carlos","608032","2023","281","167",0.254,0.234,0.01999999999999999,0.381,0.381,0,0.32,0.311,0.009000000000000008,"3.90","4.07","-0.172"
"Doval, Camilo","666808","2023","281","160",0.209,0.203,0.005999999999999978,0.287,0.302,-0.015000000000000013,0.262,0.265,-0.0030000000000000027,"2.93","2.91","0.016"
"Kaprielian, James","621076","2023","280","186",0.274,0.245,0.029000000000000026,0.452,0.425,0.027000000000000024,0.356,0.336,0.019999999999999962,"6.34","4.83","1.514"
"Topa, Justin","623437","2023","279","197",0.24,0.231,0.00899999999999998,0.327,0.319,0.008000000000000007,0.269,0.268,0.0010000000000000009,"2.61","2.97","-0.361"
"Cruz, Fernando","518585","2023","279","150",0.211,0.204,0.007000000000000006,0.366,0.362,0.0040000000000000036,0.29,0.288,0.0020000000000000018,"4.91","3.45","1.459"
"Kimbrel, Craig","518886","2023","278","152",0.181,0.192,-0.01100000000000001,0.337,0.338,-0.0010000000000000009,0.269,0.281,-0.01200000000000001,"3.26","3.28","-0.019"
"López, Reynaldo","625643","2023","278","159",0.207,0.216,-0.009000000000000008,0.336,0.383,-0.046999999999999986,0.286,0.308,-0.02200000000000002,"3.27","3.98","-0.707"
"Bednar, David","670280","2023","277","173",0.215,0.196,0.01899999999999999,0.316,0.319,-0.0030000000000000027,0.259,0.261,-0.0020000000000000018,"2.00","2.82","-0.815"
"Johnson, Pierce","572955","2023","277","157",0.257,0.235,0.02200000000000002,0.437,0.377,0.06,0.335,0.305,0.030000000000000027,"4.02","3.90","0.121"
"Kelly, Kevin","687330","2023","276","195",0.211,0.233,-0.02200000000000002,0.307,0.331,-0.02400000000000002,0.264,0.282,-0.01799999999999996,"3.09","3.30","-0.21"
"Foley, Jason","671345","2023","276","205",0.251,0.263,-0.01200000000000001,0.34,0.382,-0.04199999999999998,0.275,0.298,-0.022999999999999965,"2.61","3.71","-1.101"
"Liberatore, Matthew","669461","2023","275","199",0.274,0.289,-0.014999999999999958,0.444,0.484,-0.03999999999999998,0.341,0.368,-0.02699999999999997,"5.25","5.96","-0.706"
"Urquidy, José","664353","2023","275","203",0.263,0.259,0.0040000000000000036,0.453,0.425,0.028000000000000025,0.34,0.332,0.008000000000000007,"5.29","4.70","0.586"
"Maton, Phil","664208","2023","274","166",0.207,0.191,0.015999999999999986,0.333,0.323,0.010000000000000009,0.284,0.274,0.009999999999999953,"3.00","3.11","-0.11"
"Jax, Griffin","643377","2023","274","183",0.232,0.214,0.018000000000000016,0.344,0.311,0.032999999999999974,0.283,0.263,0.019999999999999962,"3.86","2.86","0.997"
"Ramírez, Erasmo","541640","2023","274","214",0.328,0.292,0.03600000000000003,0.52,0.493,0.027000000000000024,0.372,0.351,0.02100000000000002,"6.41","5.34","1.074"
"Neris, Héctor","593576","2023","273","161",0.174,0.195,-0.02100000000000002,0.292,0.33,-0.038000000000000034,0.259,0.283,-0.023999999999999966,"1.71","3.33","-1.618"
"Baumann, Mike","657508","2023","273","177",0.221,0.259,-0.038000000000000006,0.37,0.457,-0.08700000000000002,0.303,0.351,-0.04799999999999999,"3.76","5.34","-1.582"
"Pagán, Emilio","641941","2023","273","186",0.181,0.221,-0.04000000000000001,0.306,0.402,-0.09600000000000003,0.241,0.296,-0.05499999999999999,"2.99","3.66","-0.674"
"Ferguson, Caleb","657571","2023","270","169",0.269,0.248,0.02100000000000002,0.366,0.335,0.030999999999999972,0.321,0.303,0.018000000000000016,"3.43","3.85","-0.419"
"Robertson, David","502085","2023","269","163",0.221,0.206,0.015000000000000013,0.354,0.349,0.0050000000000000044,0.289,0.28,0.008999999999999952,"3.03","3.25","-0.219"
"Leiter Jr., Mark","643410","2023","269","160",0.206,0.227,-0.02100000000000002,0.365,0.38,-0.015000000000000013,0.293,0.31,-0.017000000000000015,"3.50","4.04","-0.543"
"Castro, Miguel","612434","2023","268","180",0.213,0.233,-0.020000000000000018,0.36,0.379,-0.019000000000000017,0.286,0.301,-0.015000000000000013,"4.31","3.79","0.524"
"VerHagen, Drew","572403","2023","268","173",0.226,0.223,0.0030000000000000027,0.396,0.38,0.016000000000000014,0.314,0.309,0.0050000000000000044,"3.98","4.01","-0.026"
"Moll, Sam","594580","2023","268","163",0.206,0.201,0.004999999999999977,0.289,0.281,0.007999999999999952,0.265,0.262,0.0030000000000000027,"3.03","2.84","0.192"
"McHugh, Collin","543521","2023","268","194",0.293,0.29,0.0030000000000000027,0.397,0.435,-0.03799999999999998,0.335,0.348,-0.012999999999999956,"4.29","5.23","-0.935"
"Pressly, Ryan","519151","2023","268","177",0.22,0.238,-0.017999999999999988,0.358,0.402,-0.04400000000000004,0.269,0.294,-0.024999999999999967,"3.58","3.61","-0.028"
"Abreu, Albert","656061","2023","268","165",0.231,0.225,0.006000000000000005,0.404,0.395,0.009000000000000008,0.332,0.329,0.0030000000000000027,"4.73","4.61","0.119"
"Cisnero, José","542585","2023","267","166",0.27,0.25,0.020000000000000018,0.446,0.425,0.02100000000000002,0.344,0.33,0.013999999999999957,"5.31","4.64","0.669"
"Bummer, Aaron","607481","2023","267","148",0.236,0.218,0.017999999999999988,0.347,0.303,0.043999999999999984,0.313,0.292,0.02100000000000002,"6.79","3.55","3.239"
"García, Luis","472610","2023","267","184",0.252,0.255,-0.0030000000000000027,0.372,0.356,0.016000000000000014,0.313,0.311,0.0020000000000000018,"4.07","4.07","0.003"
"Cortes, Nestor","641482","2023","266","176",0.244,0.216,0.027999999999999997,0.442,0.39,0.05199999999999999,0.323,0.296,0.027000000000000024,"4.97","3.66","1.314"
"López, Jorge","605347","2023","266","187",0.29,0.283,0.007000000000000006,0.511,0.454,0.056999999999999995,0.37,0.352,0.018000000000000016,"5.95","5.37","0.579"
"Clarke, Taylor","664199","2023","266","173",0.303,0.251,0.05199999999999999,0.513,0.467,0.045999999999999985,0.376,0.344,0.03200000000000003,"5.95","5.10","0.849"
"Walker, Ryan","676254","2023","263","159",0.262,0.21,0.05200000000000002,0.421,0.313,0.10799999999999998,0.328,0.272,0.055999999999999994,"3.23","3.06","0.168"
